Timestamp,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Channel7,Channel8
1764511816.1858895,-8372.789999999999,-40751.28,-30159.99,-12051.315,-12154.14,-35918.145,-24733.665,-21429.81
1764511816.1858895,-8369.01,-40746.69,-30155.805,-12046.95,-12150.18,-35913.645,-24729.66,-21425.67
1764511816.1858895,-8368.154999999999,-40744.53,-30153.42,-12044.97,-12147.75,-35911.17,-24728.13,-21424.545
1764511816.1858895,-8368.02,-40744.395,-30152.475,-12044.565,-12148.02,-35910.99,-24727.77,-21424.5
1764511816.1858895,-8371.529999999999,-40745.97,-30153.465,-12047.49,-12150.765,-35912.655,-24729.75,-21427.065
1764511816.1858895,-8369.235,-40746.105,-30153.87,-12046.725,-12149.82,-35912.79,-24728.175,-21425.355
1764511816.1858895,-8374.815,-40751.595,-30159.315,-12052.17,-12156.12,-35916.39,-24734.925,-21430.845
1764511816.1858895,-8374.14,-40752.36,-30160.62,-12052.215,-12156.435,-35917.425,-24735.51,-21431.34
1764511816.1858895,-8373.824999999999,-40749.075,-30156.75,-12050.055,-12154.095,-35914.455,-24733.575,-21429.855
1764511816.1868813,-8372.475,-40744.17,-30151.08,-12046.14,-12150.495,-35909.1,-24729.84,-21426.255
1764511816.1868813,-8376.119999999999,-40750.29,-30157.335,-12050.505,-12154.95,-35914.905,-24733.665,-21431.115
1764511816.1868813,-8375.58,-40751.1,-30157.92,-12050.505,-12154.59,-35915.805,-24732.675,-21430.89
1764511816.1868813,-8375.22,-40751.505,-30157.74,-12050.37,-12154.905,-35915.76,-24731.955,-21430.035
1764511816.1868813,-8374.365,-40748.805,-30154.95,-12048.57,-12154.14,-35912.79,-24730.47,-21428.64
1764511816.1868813,-8377.38,-40752.9,-30159.72,-12052.62,-12156.93,-35917.155,-24734.115,-21432.105
1764511816.1868813,-8373.914999999999,-40751.145,-30158.19,-12049.38,-12153.78,-35915.31,-24731.1,-21429.855
1764511816.1868813,-8378.775,-40755.24,-30161.205,-12053.835,-12158.955,-35918.505,-24735.195,-21434.22
1764511816.1868813,-8378.324999999999,-40755.015,-30160.26,-12053.025,-12157.47,-35917.38,-24733.26,-21433.86
1764511816.1868813,-8372.43,-40747.815,-30153.465,-12045.915,-12149.595,-35910.314999999995,-24727.095,-21427.515
1764511816.1868813,-8370.945,-40746.645,-30153.015,-12044.79,-12148.155,-35908.875,-24726.105,-21426.885
1764511816.1868813,-8374.635,-40749.255,-30155.49,-12047.94,-12151.53,-35910.945,-24729.03,-21430.44
1764511816.1868813,-8374.005,-40747.815,-30153.015,-12046.815,-12150.54,-35909.369999999995,-24727.5,-21430.08
1764511816.1868813,-8369.955,-40743.495,-30147.75,-12041.865,-12145.365,-35904.24,-24723.495,-21426.525
1764511816.226373,-8369.865,-40744.485,-30149.28,-12042.09,-12146.265,-35905.095,-24723.675,-21426.21
1764511816.226373,-8372.744999999999,-40744.89,-30149.91,-12043.44,-12147.255,-35905.275,-24724.44,-21427.965
1764511816.226373,-8371.215,-40743.18,-30147.165,-12041.505,-12144.915,-35902.619999999995,-24721.02,-21425.445
1764511816.226373,-8376.885,-40751.82,-30157.335,-12048.435,-12152.745,-35911.395,-24728.94,-21431.16
1764511816.226373,-8376.66,-40750.875,-30156.48,-12046.95,-12152.025,-35910.99,-24728.265,-21430.17
1764511816.226373,-8373.645,-40746.555,-30151.215,-12042.54,-12147.84,-35907.03,-24724.125,-21425.49
1764511816.227395,-8372.52,-40745.79,-30150.225,-12041.64,-12146.58,-35905.365,-24723.765,-21424.32
1764511816.227395,-8373.24,-40745.745,-30149.37,-12041.415,-12146.58,-35904.015,-24724.8,-21424.815
1764511816.227395,-8376.074999999999,-40751.145,-30155.175,-12045.69,-12150.99,-35909.595,-24728.58,-21427.065
1764511816.227395,-8379.675,-40754.745,-30159.09,-12049.2,-12154.68,-35914.005,-24732.36,-21431.7
1764511816.227395,-8379.09,-40752.495,-30156.39,-12047.22,-12152.79,-35911.439999999995,-24731.01,-21432.195
1764511816.227395,-8374.32,-40747.68,-30151.98,-12042.09,-12148.155,-35906.58,-24726.33,-21427.605
1764511816.227395,-8373.779999999999,-40750.245,-30154.23,-12043.935,-12150.36,-35909.64,-24726.69,-21428.64
1764511816.227395,-8379.27,-40756.275,-30160.485,-12050.145,-12156.75,-35915.67,-24732.585,-21434.355
1764511816.227395,-8377.154999999999,-40753.845,-30158.19,-12047.715,-12154.815,-35912.835,-24730.425,-21432.06
1764511816.227395,-8379.225,-40756.905,-30161.07,-12050.955,-12158.46,-35916.255,-24734.115,-21435.84
1764511816.227395,-8373.24,-40751.37,-30155.04,-12044.745,-12152.655,-35910.54,-24729.84,-21431.295
1764511816.227395,-8372.205,-40747.68,-30150.675,-12042.36,-12149.685,-35907.03,-24728.4,-21429.72
1764511816.227395,-8376.074999999999,-40752.54,-30155.805,-12047.04,-12153.78,-35911.665,-24732.36,-21433.905
1764511816.227395,-8373.195,-40749.03,-30151.08,-12042.63,-12150.225,-35906.895,-24728.715,-21431.115
1764511816.227395,-8376.39,-40754.43,-30157.38,-12047.67,-12155.265,-35912.744999999995,-24733.26,-21435.255
1764511816.227395,-8375.58,-40750.38,-30153.285,-12044.115,-12151.845,-35908.65,-24731.145,-21433.815
1764511816.2289124,-8371.215,-40747.995,-30150.63,-12040.74,-12148.38,-35906.85,-24727.815,-21431.655
1764511816.2289124,-8377.02,-40754.25,-30155.625,-12046.32,-12154.32,-35912.115,-24734.25,-21437.415
1764511816.2771602,-8378.279999999999,-40756.05,-30157.605,-12048.48,-12155.76,-35914.68,-24735.78,-21439.755
1764511816.2771602,-8378.64,-40754.88,-30157.245,-12047.625,-12154.275,-35914.32,-24735.06,-21439.215
1764511816.2771602,-8378.46,-40753.665,-30156.795,-12046.5,-12153.78,-35913.465,-24734.655,-21437.505
1764511816.2771602,-8379.135,-40754.52,-30157.695,-12047.445,-12154.77,-35914.86,-24735.915,-21438.765
1764511816.2771602,-8379.27,-40754.655,-30157.245,-12047.085,-12154.455,-35914.365,-24735.87,-21438.9
1764511816.2771602,-8378.145,-40751.055,-30152.205,-12043.035,-12151.665,-35910.09,-24733.62,-21436.92
1764511816.2771602,-8373.51,-40746.105,-30146.265,-12037.995,-12145.77,-35905.77,-24728.445,-21430.665
1764511816.2771602,-8371.98,-40742.1,-30142.44,-12035.07,-12142.215,-35901.27,-24725.925,-21427.875
1764511816.2771602,-8373.375,-40744.755,-30145.68,-12037.005,-12145.32,-35904.555,-24726.96,-21429.9
1764511816.2771602,-8376.975,-40748.58,-30149.64,-12041.145,-12149.73,-35909.685,-24731.685,-21434.58
1764511816.2771602,-8372.43,-40744.845,-30146.445,-12036.915,-12145.23,-35906.13,-24727.545,-21429.63
1764511816.2771602,-8371.305,-40743.135,-30145.32,-12034.98,-12143.52,-35905.14,-24727.095,-21427.83
1764511816.2771602,-8370.855,-40742.595,-30143.655,-12034.575,-12142.08,-35903.79,-24726.555,-21426.705
1764511816.2771602,-8369.865,-40741.605,-30143.295,-12034.215,-12141.36,-35903.025,-24726.42,-21426.615
1764511816.2771602,-8373.465,-40744.485,-30146.445,-12037.365,-12143.925,-35906.4,-24730.02,-21430.08
1764511816.2771602,-8373.24,-40742.775,-30144.015,-12036.195,-12142.8,-35904.06,-24729.255,-21428.415
1764511816.2771602,-8370.18,-40741.65,-30142.665,-12033.81,-12141.315,-35902.439999999995,-24727.14,-21426.03
1764511816.2771602,-8372.115,-40744.755,-30145.59,-12036.87,-12143.745,-35904.689999999995,-24729.21,-21428.82
1764511816.2771602,-8367.93,-40737.195,-30138.57,-12030.345,-12137.265,-35897.76,-24724.08,-21422.97
1764511816.2771602,-8366.94,-40737.285,-30139.29,-12030.12,-12136.23,-35898.21,-24723.72,-21422.34
1764511816.2771602,-8365.949999999999,-40736.745,-30138.57,-12029.22,-12135.465,-35896.814999999995,-24722.73,-21421.53
1764511816.2781572,-8364.735,-40735.8,-30137.13,-12028.095,-12134.385,-35895.015,-24722.37,-21420.855
1764511816.3177843,-8365.545,-40734.855,-30136.455,-12027.555,-12134.43,-35894.564999999995,-24721.92,-21421.845
1764511816.3177843,-8370.18,-40738.455,-30140.82,-12032.28,-12138.66,-35899.38,-24725.97,-21426.3
1764511816.3177843,-8368.695,-40739.445,-30142.44,-12032.73,-12139.425,-35900.505,-24726.555,-21426.48
1764511816.3177843,-8365.14,-40734.495,-30137.94,-12028.05,-12135.285,-35894.88,-24723.09,-21423.42
1764511816.3177843,-8363.07,-40734.945,-30138.705,-12028.545,-12135.285,-35895.645,-24722.775,-21423.015
1764511816.3177843,-8362.395,-40735.395,-30138.48,-12028.905,-12135.69,-35896.68,-24722.865,-21423.465
1764511816.3177843,-8363.52,-40737.465,-30140.055,-12030.795,-12137.985,-35898.39,-24724.755,-21424.905
1764511816.3177843,-8371.125,-40743.72,-30145.455,-12037.23,-12145.005,-35903.34,-24731.37,-21430.845
1764511816.3177843,-8372.925,-40744.62,-30146.67,-12038.4,-12146.49,-35904.105,-24732.495,-21432.015
1764511816.3177843,-8371.529999999999,-40746.69,-30149.82,-12039.84,-12147.93,-35905.994999999995,-24733.17,-21432.555
1764511816.3177843,-8370.36,-40746.06,-30148.965,-12038.895,-12146.175,-35905.32,-24731.46,-21431.88
1764511816.3177843,-8367.975,-40743.315,-30145.59,-12036.555,-12142.395,-35903.16,-24728.13,-21429.09
1764511816.3177843,-8363.744999999999,-40738.59,-30141.09,-12031.38,-12137.535,-35898.345,-24724.17,-21424.815
1764511816.3177843,-8363.205,-40735.665,-30138.075,-12029.67,-12136.185,-35894.88,-24722.505,-21423.915
1764511816.3193288,-8368.605,-40742.55,-30144.555,-12035.745,-12141.855,-35901.18,-24726.645,-21427.965
1764511816.3193288,-8368.11,-40740.93,-30142.845,-12033.765,-12139.83,-35898.93,-24726.015,-21427.335
1764511816.3193288,-8364.735,-40736.61,-30138.75,-12030.48,-12136.59,-35894.564999999995,-24722.415,-21424.005
1764511816.3193288,-8370.27,-40742.505,-30144.24,-12036.195,-12142.395,-35899.875,-24727.5,-21428.505
1764511816.3193288,-8369.55,-40740.975,-30142.215,-12033.63,-12140.64,-35897.85,-24725.88,-21428.37
1764511816.3193288,-8368.47,-40736.295,-30137.13,-12029.895,-12136.905,-35892.045,-24722.955,-21424.815
1764511816.3193288,-8364.06,-40732.92,-30134.52,-12025.98,-12133.305,-35889.03,-24719.445,-21420.54
1764511816.3193288,-8369.055,-40736.565,-30137.67,-12029.895,-12137.49,-35891.685,-24722.91,-21424.095
1764511816.3698149,-8367.48,-40736.745,-30137.85,-12028.86,-12136.77,-35891.46,-24721.875,-21422.43
1764511816.3708143,-8367.93,-40738.005,-30138.795,-12030.255,-12137.94,-35893.439999999995,-24724.215,-21423.69
1764511816.3708143,-8364.375,-40733.595,-30134.61,-12025.62,-12134.07,-35888.805,-24721.065,-21419.685
1764511816.3708143,-8363.025,-40732.83,-30133.935,-12023.865,-12133.26,-35887.185,-24719.58,-21418.515
1764511816.3708143,-8365.005,-40736.52,-30137.31,-12026.655,-12136.545,-35890.47,-24722.28,-21420.855
1764511816.3708143,-8370.18,-40742.055,-30141.945,-12032.055,-12141.225,-35895.285,-24727.545,-21425.265
1764511816.3708143,-8367.435,-40739.895,-30140.37,-12030.345,-12139.02,-35893.08,-24725.88,-21423.6
1764511816.3708143,-8363.97,-40736.25,-30137.49,-12026.655,-12135.87,-35889.39,-24723.18,-21421.845
1764511816.3708143,-8357.535,-40731.255,-30131.46,-12021.48,-12130.425,-35883.855,-24718.545,-21417.525
1764511816.3708143,-8360.19,-40733.28,-30132.225,-12024.54,-12133.53,-35885.25,-24721.92,-21419.01
1764511816.3708143,-8358.074999999999,-40733.595,-30133.53,-12025.215,-12134.025,-35886.42,-24722.19,-21419.28
1764511816.3708143,-8351.82,-40728.105,-30128.355,-12019.32,-12129.03,-35880.435,-24717.33,-21414.645
1764511816.3708143,-8350.695,-40729.23,-30129.165,-12019.815,-12129.93,-35880.75,-24717.465,-21415.455
1764511816.3708143,-8351.82,-40730.805,-30130.92,-12021.39,-12131.46,-35881.74,-24719.49,-21417.84
1764511816.3708143,-8345.565,-40726.395,-30127.455,-12016.89,-12126.555,-35877.78,-24715.17,-21413.205
1764511816.3708143,-8346.105,-40727.115,-30129.12,-12018.915,-12128.58,-35879.58,-24716.745,-21415.59
1764511816.3708143,-8350.92,-40733.145,-30134.79,-12024.99,-12135.195,-35885.655,-24723.045,-21421.8
1764511816.3708143,-8347.005,-40730.715,-30132.765,-12022.38,-12132.18,-35882.91,-24720.795,-21418.245
1764511816.3708143,-8347.5,-40733.19,-30135.15,-12024.99,-12133.71,-35885.295,-24722.775,-21420.18
1764511816.3708143,-8350.515,-40735.89,-30138.57,-12028.455,-12137.58,-35889.39,-24726.645,-21424.32
1764511816.3708143,-8347.41,-40733.055,-30136.365,-12025.125,-12134.205,-35887.23,-24722.73,-21422.07
1764511816.3708143,-8344.89,-40731.39,-30134.79,-12023.325,-12131.865,-35885.52,-24721.47,-21421.215
1764511816.4163618,-8345.565,-40730.49,-30132.63,-12022.38,-12131.775,-35883.72,-24721.065,-21421.935
1764511816.4163618,-8349.21,-40735.395,-30137.805,-12027.33,-12135.24,-35889.57,-24724.17,-21425.175
1764511816.4163618,-8345.565,-40731.975,-30134.205,-12023.28,-12131.82,-35886.555,-24721.515,-21421.755
1764511816.4163618,-8350.92,-40734.855,-30137.265,-12026.97,-12135.69,-35889.525,-24726.555,-21426.615
1764511816.4163618,-8352.99,-40736.97,-30140.055,-12028.725,-12138.39,-35891.955,-24728.265,-21429.045
1764511816.4163618,-8351.865,-40738.095,-30142.17,-12030.165,-12139.695,-35893.935,-24728.13,-21429.63
1764511816.4163618,-8350.11,-40735.755,-30140.19,-12028.095,-12136.77,-35891.775,-24726.465,-21428.145
1764511816.4163618,-8346.779999999999,-40727.115,-30131.505,-12020.58,-12129.345,-35883.72,-24722.145,-21423.645
1764511816.4163618,-8350.695,-40729.365,-30133.89,-12023.955,-12132.72,-35886.105,-24725.205,-21427.47
1764511816.4163618,-8351.19,-40730.715,-30134.88,-12024.765,-12133.935,-35887.77,-24726.375,-21427.695
1764511816.4163618,-8347.365,-40729.77,-30134.79,-12023.595,-12131.46,-35888.175,-24723.81,-21424.32
1764511816.4163618,-8348.58,-40731.3,-30136.86,-12025.53,-12132.72,-35890.515,-24725.7,-21425.49
1764511816.4163618,-8345.654999999999,-40729.185,-30134.835,-12022.47,-12130.11,-35887.725,-24722.37,-21422.655
1764511816.417876,-8347.14,-40731.3,-30136.77,-12024.405,-12132.225,-35889.66,-24724.08,-21424.68
1764511816.417876,-8351.73,-40736.34,-30141.63,-12029.715,-12136.77,-35895.105,-24729.12,-21428.055
1764511816.417876,-8347.365,-40731.03,-30135.825,-12024.9,-12132.135,-35889.345,-24725.385,-21423.105
1764511816.417876,-8350.335,-40734.45,-30138.48,-12027.87,-12134.97,-35892.225,-24727.905,-21425.445
1764511816.417876,-8352.404999999999,-40734.63,-30138.12,-12029.04,-12136.14,-35893.215,-24728.985,-21425.76
1764511816.417876,-8352.18,-40735.44,-30139.605,-12029.355,-12136.77,-35894.835,-24729.525,-21424.32
1764511816.417876,-8346.779999999999,-40727.61,-30131.505,-12021.93,-12129.03,-35886.51,-24723.54,-21417.705
1764511816.417876,-8346.015,-40727.88,-30132.135,-12022.2,-12129.12,-35887.095,-24722.64,-21416.085
1764511816.417876,-8349.345,-40732.2,-30136.59,-12026.52,-12133.26,-35891.82,-24725.655,-21417.75
1764511816.417876,-8346.06,-40729.59,-30134.7,-12023.91,-12131.145,-35889.21,-24722.73,-21413.79
1764511816.417876,-8347.994999999999,-40730.985,-30135.87,-12024.945,-12132.315,-35890.605,-24723.765,-21413.61
1764511816.4188917,-8350.154999999999,-40733.415,-30137.31,-12027.015,-12135.015,-35891.73,-24725.115,-21414.24
1764511816.4188917,-8350.92,-40735.62,-30140.1,-12028.32,-12137.04,-35894.655,-24726.015,-21414.06
1764511816.4581783,-8350.425,-40733.505,-30138.075,-12026.655,-12134.925,-35892.945,-24724.26,-21412.485
1764511816.4581783,-8350.965,-40732.02,-30137.265,-12026.655,-12133.17,-35891.28,-24723.54,-21411.72
1764511816.4581783,-8354.43,-40735.62,-30140.64,-12030.435,-12137.13,-35894.52,-24726.375,-21413.565
1764511816.4581783,-8351.369999999999,-40731.75,-30136.59,-12026.925,-12133.26,-35891.055,-24722.73,-21409.605
1764511816.4581783,-8355.779999999999,-40735.665,-30140.415,-12029.94,-12136.905,-35894.475,-24724.665,-21412.215
1764511816.4581783,-8355.735,-40734.72,-30139.56,-12029.355,-12135.915,-35892.855,-24723.315,-21411.405
1764511816.4581783,-8352.225,-40730.58,-30135.915,-12025.665,-12132.54,-35888.67,-24720.12,-21407.76
1764511816.4581783,-8358.975,-40735.98,-30140.775,-12031.515,-12137.895,-35893.89,-24724.8,-21413.025
1764511816.4581783,-8357.67,-40732.785,-30137.94,-12028.815,-12134.52,-35891.28,-24721.83,-21410.55
1764511816.4581783,-8360.414999999999,-40733.91,-30139.2,-12029.715,-12136.185,-35892.45,-24723.315,-21413.295
1764511816.4581783,-8359.74,-40729.905,-30135.195,-12026.43,-12132.855,-35888.715,-24720.39,-21411.72
1764511816.4581783,-8363.654999999999,-40733.235,-30138.165,-12029.175,-12136.005,-35891.955,-24723.405,-21415.725
1764511816.460187,-8361.9,-40731.03,-30135.915,-12026.925,-12133.125,-35889.615,-24721.065,-21414.33
1764511816.460187,-8365.545,-40734.495,-30139.155,-12030.93,-12136.635,-35893.395,-24724.395,-21418.425
1764511816.460187,-8364.6,-40732.11,-30137.355,-12027.87,-12134.295,-35891.415,-24721.965,-21417.21
