Timestamp,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
1764511191.3639903,-5.12736,1.95328,-0.1678599999999999,-0.943417995,-0.2734368,-0.17993118
1764511191.3639903,-5.12736,1.95328,-0.1678599999999999,-0.943417995,-0.2734368,-0.17993118
1764511191.3639903,-5.12736,1.95328,-0.1678599999999999,-0.943417995,-0.2734368,-0.17993118
1764511191.3639903,-3.46402,2.15166,0.47306,-0.941342805,-0.27685476,-0.17883255
1764511191.3639903,-3.46402,2.15166,0.47306,-0.941342805,-0.27685476,-0.17883255
1764511191.3639903,-3.46402,2.15166,0.47306,-0.941342805,-0.27685476,-0.17883255
1764511191.3639903,-3.46402,2.15166,0.47306,-0.941342805,-0.27685476,-0.17883255
1764511191.3639903,-3.46402,2.15166,0.47306,-0.941342805,-0.27685476,-0.17883255
1764511191.3639903,-3.46402,2.15166,0.47306,-0.941342805,-0.27685476,-0.17883255
1764511191.3639903,-3.46402,2.15166,0.47306,-0.941342805,-0.27685476,-0.17883255
1764511191.3639903,-3.46402,2.15166,0.47306,-0.941342805,-0.27685476,-0.17883255
1764511191.3639903,-3.46402,2.15166,0.47306,-0.941342805,-0.27685476,-0.17883255
1764511191.3639903,-3.46402,2.15166,0.47306,-0.941342805,-0.27685476,-0.17883255
1764511191.3639903,-2.18218,1.99906,0.41202,-0.940732455,-0.276305445,-0.177062535
1764511191.3639903,-2.18218,1.99906,0.41202,-0.940732455,-0.276305445,-0.177062535
1764511191.3639903,-2.18218,1.99906,0.41202,-0.940732455,-0.276305445,-0.177062535
1764511191.3639903,-2.18218,1.99906,0.41202,-0.940732455,-0.276305445,-0.177062535
1764511191.3639903,-2.18218,1.99906,0.41202,-0.940732455,-0.276305445,-0.177062535
1764511191.3639903,-2.18218,1.99906,0.41202,-0.940732455,-0.276305445,-0.177062535
1764511191.3639903,-2.18218,1.99906,0.41202,-0.940732455,-0.276305445,-0.177062535
1764511191.3639903,-2.18218,1.99906,0.41202,-0.940732455,-0.276305445,-0.177062535
1764511191.3645256,-2.18218,1.99906,0.41202,-0.940732455,-0.276305445,-0.177062535
1764511191.3645256,-2.18218,1.99906,0.41202,-0.940732455,-0.276305445,-0.177062535
1764511191.4088562,-2.42634,1.2055399999999998,0.57988,-0.941953155,-0.272155065,-0.176452185
1764511191.4088562,-2.42634,1.2055399999999998,0.57988,-0.941953155,-0.272155065,-0.176452185
1764511191.4088562,-2.42634,1.2055399999999998,0.57988,-0.941953155,-0.272155065,-0.176452185
1764511191.4088562,-2.42634,1.2055399999999998,0.57988,-0.941953155,-0.272155065,-0.176452185
1764511191.4088562,-2.42634,1.2055399999999998,0.57988,-0.941953155,-0.272155065,-0.176452185
1764511191.4088562,-2.42634,1.2055399999999998,0.57988,-0.941953155,-0.272155065,-0.176452185
1764511191.4088562,-2.42634,1.2055399999999998,0.57988,-0.941953155,-0.272155065,-0.176452185
1764511191.4088562,-2.42634,1.2055399999999998,0.57988,-0.941953155,-0.272155065,-0.176452185
1764511191.4088562,-2.42634,1.2055399999999998,0.57988,-0.941953155,-0.272155065,-0.176452185
1764511191.4088562,-2.42634,1.2055399999999998,0.57988,-0.941953155,-0.272155065,-0.176452185
1764511191.4088562,-4.440659999999999,0.6409199999999999,0.6103999999999999,-0.943173855,-0.26892021,-0.17663529
1764511191.4088562,-4.440659999999999,0.6409199999999999,0.6103999999999999,-0.943173855,-0.26892021,-0.17663529
1764511191.4088562,-4.440659999999999,0.6409199999999999,0.6103999999999999,-0.943173855,-0.26892021,-0.17663529
1764511191.4088562,-4.440659999999999,0.6409199999999999,0.6103999999999999,-0.943173855,-0.26892021,-0.17663529
1764511191.4088562,-4.440659999999999,0.6409199999999999,0.6103999999999999,-0.943173855,-0.26892021,-0.17663529
