Timestamp,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
1764511972.3933787,-3.76922,1.32762,0.6409199999999999,0.97851312,0.07397442,0.09472632
1764511972.3933787,-3.76922,1.32762,0.6409199999999999,0.97851312,0.07397442,0.09472632
1764511972.3933787,-3.76922,1.32762,0.6409199999999999,0.97851312,0.07397442,0.09472632
1764511972.3933787,-3.76922,1.32762,0.6409199999999999,0.97851312,0.07397442,0.09472632
1764511972.3933787,-3.76922,1.32762,0.6409199999999999,0.97851312,0.07397442,0.09472632
1764511972.3933787,-3.76922,1.32762,0.6409199999999999,0.97851312,0.07397442,0.09472632
1764511972.3933787,-3.76922,1.32762,0.6409199999999999,0.97851312,0.07397442,0.09472632
1764511972.3933787,-3.76922,1.32762,0.6409199999999999,0.97851312,0.07397442,0.09472632
1764511972.3933787,-3.76922,1.32762,0.6409199999999999,0.97851312,0.07397442,0.09472632
1764511972.3933787,-3.5861,2.02958,0.82404,0.978452085,0.073791315,0.09497046
1764511972.3933787,-3.5861,2.02958,0.82404,0.978452085,0.073791315,0.09497046
1764511972.3943946,-3.5861,2.02958,0.82404,0.978452085,0.073791315,0.09497046
1764511972.3943946,-3.5861,2.02958,0.82404,0.978452085,0.073791315,0.09497046
1764511972.3943946,-3.5861,2.02958,0.82404,0.978452085,0.073791315,0.09497046
1764511972.3943946,-3.5861,2.02958,0.82404,0.978452085,0.073791315,0.09497046
1764511972.3943946,-3.5861,2.02958,0.82404,0.978452085,0.073791315,0.09497046
1764511972.3943946,-3.5861,2.02958,0.82404,0.978452085,0.073791315,0.09497046
1764511972.3943946,-3.5861,2.02958,0.82404,0.978452085,0.073791315,0.09497046
1764511972.3943946,-3.5861,2.02958,0.82404,0.978452085,0.073791315,0.09497046
1764511972.3943946,-3.40298,1.72438,0.39676,0.977475525,0.073669245,0.09594702
1764511972.3943946,-3.40298,1.72438,0.39676,0.977475525,0.073669245,0.09594702
1764511972.438262,-3.40298,1.72438,0.39676,0.977475525,0.073669245,0.09594702
1764511972.438262,-3.40298,1.72438,0.39676,0.977475525,0.073669245,0.09594702
1764511972.438262,-3.40298,1.72438,0.39676,0.977475525,0.073669245,0.09594702
1764511972.438262,-3.40298,1.72438,0.39676,0.977475525,0.073669245,0.09594702
1764511972.438262,-3.40298,1.72438,0.39676,0.977475525,0.073669245,0.09594702
1764511972.438262,-3.40298,1.72438,0.39676,0.977475525,0.073669245,0.09594702
1764511972.438262,-3.40298,1.72438,0.39676,0.977475525,0.073669245,0.09594702
1764511972.438262,-3.40298,1.72438,0.39676,0.977475525,0.073669245,0.09594702
1764511972.438262,-2.86888,2.12114,0.54936,0.97668207,0.073303035,0.09655737
1764511972.438262,-2.86888,2.12114,0.54936,0.97668207,0.073303035,0.09655737
1764511972.438262,-2.86888,2.12114,0.54936,0.97668207,0.073303035,0.09655737
1764511972.438262,-2.86888,2.12114,0.54936,0.97668207,0.073303035,0.09655737
1764511972.438262,-2.86888,2.12114,0.54936,0.97668207,0.073303035,0.09655737
1764511972.438262,-2.86888,2.12114,0.54936,0.97668207,0.073303035,0.09655737
1764511972.438262,-2.86888,2.12114,0.54936,0.97668207,0.073303035,0.09655737
1764511972.438262,-2.86888,2.12114,0.54936,0.97668207,0.073303035,0.09655737
1764511972.438262,-2.86888,2.12114,0.54936,0.97668207,0.073303035,0.09655737
1764511972.438262,-2.86888,2.12114,0.54936,0.97668207,0.073303035,0.09655737
1764511972.4396794,-3.08252,1.48022,0.6867,0.976865175,0.074035455,0.09680151
1764511972.4396794,-3.08252,1.48022,0.6867,0.976865175,0.074035455,0.09680151
1764511972.4396794,-3.08252,1.48022,0.6867,0.976865175,0.074035455,0.09680151
1764511972.4396794,-3.08252,1.48022,0.6867,0.976865175,0.074035455,0.09680151
1764511972.4396794,-3.08252,1.48022,0.6867,0.976865175,0.074035455,0.09680151
1764511972.4396794,-3.08252,1.48022,0.6867,0.976865175,0.074035455,0.09680151
1764511972.4850917,-3.08252,1.48022,0.6867,0.976865175,0.074035455,0.09680151
1764511972.4850917,-3.08252,1.48022,0.6867,0.976865175,0.074035455,0.09680151
1764511972.4850917,-3.08252,1.48022,0.6867,0.976865175,0.074035455,0.09680151
1764511972.485611,-3.08252,1.48022,0.6867,0.976865175,0.074035455,0.09680151
1764511972.485611,-2.85362,1.7549,0.21364,0.97729242,0.07556133,0.09619116
1764511972.485611,-2.85362,1.7549,0.21364,0.97729242,0.07556133,0.09619116
1764511972.485611,-2.85362,1.7549,0.21364,0.97729242,0.07556133,0.09619116
1764511972.485611,-2.85362,1.7549,0.21364,0.97729242,0.07556133,0.09619116
1764511972.485611,-2.85362,1.7549,0.21364,0.97729242,0.07556133,0.09619116
1764511972.485611,-2.85362,1.7549,0.21364,0.97729242,0.07556133,0.09619116
1764511972.485611,-2.85362,1.7549,0.21364,0.97729242,0.07556133,0.09619116
1764511972.485611,-2.85362,1.7549,0.21364,0.97729242,0.07556133,0.09619116
1764511972.485611,-2.85362,1.7549,0.21364,0.97729242,0.07556133,0.09619116
