Timestamp,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
1764511737.8757474,-3.90656,1.4039199999999998,0.96138,0.97668207,0.078674115,0.101623275
1764511737.8757474,-3.90656,1.4039199999999998,0.96138,0.97668207,0.078674115,0.101623275
1764511737.8757474,-3.90656,1.4039199999999998,0.96138,0.97668207,0.078674115,0.101623275
1764511737.8757474,-3.90656,1.4039199999999998,0.96138,0.97668207,0.078674115,0.101623275
1764511737.8757474,-3.90656,1.4039199999999998,0.96138,0.97668207,0.078674115,0.101623275
1764511737.8757474,-3.72344,1.12924,0.6103999999999999,0.974667915,0.079284465,0.10144017
1764511737.8757474,-3.72344,1.12924,0.6103999999999999,0.974667915,0.079284465,0.10144017
1764511737.8757474,-3.72344,1.12924,0.6103999999999999,0.974667915,0.079284465,0.10144017
1764511737.8757474,-3.72344,1.12924,0.6103999999999999,0.974667915,0.079284465,0.10144017
1764511737.8757474,-3.72344,1.12924,0.6103999999999999,0.974667915,0.079284465,0.10144017
1764511737.8757474,-3.72344,1.12924,0.6103999999999999,0.974667915,0.079284465,0.10144017
1764511737.8757474,-3.72344,1.12924,0.6103999999999999,0.974667915,0.079284465,0.10144017
1764511737.8757474,-3.72344,1.12924,0.6103999999999999,0.974667915,0.079284465,0.10144017
1764511737.8757474,-3.72344,1.12924,0.6103999999999999,0.974667915,0.079284465,0.10144017
1764511737.8757474,-3.72344,1.12924,0.6103999999999999,0.974667915,0.079284465,0.10144017
1764511737.8757474,-4.3491,0.56462,0.5341,0.973813425,0.07775859,0.10107396
1764511737.8757474,-4.3491,0.56462,0.5341,0.973813425,0.07775859,0.10107396
1764511737.8757474,-4.3491,0.56462,0.5341,0.973813425,0.07775859,0.10107396
1764511737.8757474,-4.3491,0.56462,0.5341,0.973813425,0.07775859,0.10107396
1764511737.8757474,-4.3491,0.56462,0.5341,0.973813425,0.07775859,0.10107396
1764511737.8757474,-4.3491,0.56462,0.5341,0.973813425,0.07775859,0.10107396
1764511737.8757474,-4.3491,0.56462,0.5341,0.973813425,0.07775859,0.10107396
1764511737.8757474,-4.3491,0.56462,0.5341,0.973813425,0.07775859,0.10107396
1764511737.921219,-4.3491,0.56462,0.5341,0.973813425,0.07775859,0.10107396
1764511737.922998,-4.3491,0.56462,0.5341,0.973813425,0.07775859,0.10107396
1764511737.922998,-4.07442,0.09156,0.71722,0.97326411,0.07702617,0.10156224
1764511737.922998,-4.07442,0.09156,0.71722,0.97326411,0.07702617,0.10156224
1764511737.922998,-4.07442,0.09156,0.71722,0.97326411,0.07702617,0.10156224
1764511737.922998,-4.07442,0.09156,0.71722,0.97326411,0.07702617,0.10156224
1764511737.922998,-4.07442,0.09156,0.71722,0.97326411,0.07702617,0.10156224
1764511737.922998,-4.07442,0.09156,0.71722,0.97326411,0.07702617,0.10156224
1764511737.922998,-4.07442,0.09156,0.71722,0.97326411,0.07702617,0.10156224
1764511737.922998,-4.07442,0.09156,0.71722,0.97326411,0.07702617,0.10156224
1764511737.922998,-4.07442,0.09156,0.71722,0.97326411,0.07702617,0.10156224
1764511737.922998,-4.07442,0.09156,0.71722,0.97326411,0.07702617,0.10156224
1764511737.922998,-3.38772,-0.09156,0.93086,0.97375239,0.076354785,0.10168431
1764511737.924009,-3.38772,-0.09156,0.93086,0.97375239,0.076354785,0.10168431
1764511737.924009,-3.38772,-0.09156,0.93086,0.97375239,0.076354785,0.10168431
1764511737.9250102,-3.38772,-0.09156,0.93086,0.97375239,0.076354785,0.10168431
1764511737.9250102,-3.38772,-0.09156,0.93086,0.97375239,0.076354785,0.10168431
1764511737.9250102,-3.38772,-0.09156,0.93086,0.97375239,0.076354785,0.10168431
1764511737.9250102,-3.38772,-0.09156,0.93086,0.97375239,0.076354785,0.10168431
1764511737.9250102,-3.38772,-0.09156,0.93086,0.97375239,0.076354785,0.10168431
1764511737.926011,-3.38772,-0.09156,0.93086,0.97375239,0.076354785,0.10168431
1764511737.926011,-3.38772,-0.09156,0.93086,0.97375239,0.076354785,0.10168431
1764511737.926011,-3.75396,0.1678599999999999,0.9919,0.97436274,0.077331345,0.101012925
1764511737.926011,-3.75396,0.1678599999999999,0.9919,0.97436274,0.077331345,0.101012925
1764511737.9717448,-3.75396,0.1678599999999999,0.9919,0.97436274,0.077331345,0.101012925
1764511737.9717448,-3.75396,0.1678599999999999,0.9919,0.97436274,0.077331345,0.101012925
1764511737.9717448,-3.75396,0.1678599999999999,0.9919,0.97436274,0.077331345,0.101012925
1764511737.9717448,-3.75396,0.1678599999999999,0.9919,0.97436274,0.077331345,0.101012925
1764511737.9717448,-3.75396,0.1678599999999999,0.9919,0.97436274,0.077331345,0.101012925
1764511737.9717448,-3.75396,0.1678599999999999,0.9919,0.97436274,0.077331345,0.101012925
1764511737.9717448,-3.75396,0.1678599999999999,0.9919,0.97436274,0.077331345,0.101012925
1764511737.9717448,-3.75396,0.1678599999999999,0.9919,0.97436274,0.077331345,0.101012925
1764511737.9717448,-3.7387,0.42728,0.94612,0.97631586,0.07788066,0.09985326
1764511737.9717448,-3.7387,0.42728,0.94612,0.97631586,0.07788066,0.09985326
