Timestamp,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Channel7,Channel8
1764511269.5470862,-4676.04,-39284.01,-30685.95,-9762.525,-9738.045,-37116.765,-24474.87,-22321.35
1764511269.5470862,-4681.53,-39290.625,-30692.52,-9769.41,-9744.12,-37123.065,-24481.935,-22326.57
1764511269.5470862,-4677.795,-39286.575,-30688.515,-9765.495,-9739.89,-37119.42,-24478.83,-22322.07
1764511269.5470862,-4676.04,-39285.495,-30687.84,-9765.045,-9739.44,-37118.43,-24479.055,-22321.215
1764511269.5470862,-4674.96,-39285.135,-30687.84,-9765.225,-9739.62,-37118.61,-24478.875,-22321.035
1764511269.5470862,-4678.02,-39289.005,-30692.295,-9769.41,-9743.445,-37122.66,-24483.6,-22323.69
1764511269.5470862,-4677.615,-39289.095,-30692.115,-9769.275,-9743.895,-37122.165,-24484.995,-22323.24
1764511269.5470862,-4672.08,-39282.93,-30686.085,-9763.38,-9738.27,-37116.72,-24480.225,-22316.895
1764511269.5470862,-4671.09,-39282.03,-30685.635,-9763.065,-9737.19,-37116.36,-24480.9,-22315.455
1764511269.5470862,-4671.315,-39283.74,-30687.66,-9765.63,-9739.215,-37119.465,-24483.87,-22316.04
1764511269.5470862,-4665.69,-39280.5,-30683.97,-9761.805,-9735.57,-37115.37,-24480.765,-22310.37
1764511269.5470862,-4664.79,-39281.22,-30684.465,-9761.94,-9735.705,-37115.685,-24481.53,-22308.57
1764511269.5470862,-4664.429999999999,-39281.715,-30685.275,-9762.435,-9736.065,-37116.855,-24482.16,-22306.41
1764511269.5470862,-4665.735,-39283.29,-30686.4,-9764.145,-9738.27,-37119.105,-24483.555,-22305.915
1764511269.5470862,-4666.32,-39285.765,-30689.055,-9766.71,-9740.52,-37121.625,-24485.76,-22305.915
1764511269.5470862,-4669.56,-39289.995,-30693.195,-9771.12,-9744.525,-37125.765,-24490.395,-22308.93
1764511269.5470862,-4667.13,-39288.015,-30691.665,-9769.68,-9743.4,-37123.74,-24490.035,-22305.555
1764511269.5470862,-4663.304999999999,-39282.03,-30684.6,-9764.28,-9737.955,-37117.17,-24487.2,-22299.57
1764511269.5486052,-4665.014999999999,-39287.97,-30690.09,-9770.175,-9742.545,-37123.29,-24490.755,-22302.72
1764511269.5486052,-4661.415,-39282.075,-30684.78,-9765.405,-9737.28,-37117.71,-24487.29,-22298.445
1764511269.5486052,-4660.695,-39283.02,-30686.22,-9765.45,-9737.955,-37119.195,-24487.605,-22298.265
1764511269.5486052,-4666.455,-39289.905,-30693.015,-9771.975,-9744.3,-37125.855,-24493.41,-22302.765
