Timestamp,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Channel7,Channel8
1764505177.1952796,-2517.12,7775.82,-40710.78,-25922.07,-34056.675,-24344.415,-11786.265,1836.09
1764505177.1952796,-2516.13,7776.224999999999,-40711.185,-25922.835,-34057.215,-24345.18,-11785.455,1837.8
1764505177.1952796,-2516.58,7774.785,-40711.59,-25923.78,-34057.845,-24345.405,-11785.59,1837.395
1764505177.1952796,-2516.805,7774.019999999999,-40711.23,-25922.79,-34056.54,-24343.965,-11785.545,1837.485
1764505177.1952796,-2520.0,7772.085,-40714.29,-25925.715,-34059.285,-24345.54,-11787.03,1835.1
1764505177.1952796,-2519.01,7773.434999999999,-40712.805,-25923.915,-34057.8,-24344.415,-11786.94,1835.01
1764505177.1952796,-2518.155,7773.525,-40711.77,-25921.89,-34055.1,-24341.445,-11786.355,1836.36
1764505177.1952796,-2517.705,7773.795,-40710.645,-25921.035,-34054.56,-24340.005,-11784.555,1836.675
1764505177.1952796,-2516.805,7775.009999999999,-40710.195,-25921.125,-34056.45,-24342.795,-11784.555,1836.315
1764505177.1952796,-2521.44,7770.059999999999,-40715.145,-25926.03,-34061.67,-24349.095,-11789.28,1831.32
1764505177.1952796,-2520.405,7770.735,-40713.255,-25925.13,-34061.175,-24349.455,-11790.27,1832.085
1764505177.1952796,-2518.155,7774.019999999999,-40710.33,-25922.385,-34057.845,-24344.955,-11787.93,1834.56
1764505177.1958334,-2522.34,7768.53,-40716.495,-25928.055,-34061.625,-24346.62,-11790.405,1829.655
1764505177.1958334,-2519.235,7770.78,-40714.02,-25926.795,-34059.33,-24344.46,-11788.2,1832.535
1764505177.1958334,-2524.005,7766.505,-40718.565,-25929.09,-34060.68,-24344.595,-11789.505,1829.655
1764505177.1958334,-2523.15,7767.719999999999,-40717.035,-25928.865,-34061.13,-24345.99,-11790.045,1830.285
1764505177.1958334,-2520.675,7770.644999999999,-40715.01,-25927.965,-34061.94,-24349.815,-11789.1,1832.445
1764505177.1958334,-2517.84,7772.355,-40712.535,-25925.22,-34058.835,-24346.08,-11786.67,1834.605
1764505177.1958334,-2515.905,7773.525,-40711.32,-25924.005,-34056.54,-24342.795,-11784.87,1836.72
1764505177.1958334,-2521.485,7767.719999999999,-40718.115,-25930.62,-34063.2,-24349.365,-11789.28,1832.22
1764505177.1958334,-2518.38,7771.41,-40714.335,-25926.705,-34059.24,-24346.08,-11787.705,1835.28
1764505177.1958334,-2517.615,7773.075,-40710.465,-25921.89,-34054.29,-24340.095,-11786.535,1833.525
1764505177.1958334,-2518.605,7772.355,-40711.365,-25923.6,-34057.305,-24343.65,-11788.515,1831.815
1764505177.1958334,-2519.595,7771.724999999999,-40712.535,-25926.165,-34060.905,-24348.735,-11791.125,1829.97
1764505177.2396655,-2519.64,7771.32,-40712.715,-25925.355,-34059.465,-24348.015,-11790.54,1830.825
1764505177.2396655,-2520.765,7767.45,-40718.34,-25927.47,-34060.23,-24347.745,-11788.965,1832.895
1764505177.2396655,-2521.08,7767.809999999999,-40717.845,-25930.17,-34065.36,-24352.515,-11791.35,1829.88
1764505177.2396655,-2519.595,7769.384999999999,-40716.72,-25930.08,-34064.325,-24349.545,-11789.415,1831.455
1764505177.2396655,-2516.04,7773.434999999999,-40712.535,-25925.13,-34059.105,-24345.225,-11786.445,1835.235
1764505177.2396655,-2518.11,7771.815,-40712.535,-25925.76,-34061.49,-24349.545,-11788.785,1832.265
1764505177.2396655,-2519.82,7769.745,-40715.505,-25927.2,-34062.48,-24349.14,-11789.73,1831.41
