Timestamp,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Channel7,Channel8
1764763901.4995475,-8213.355,-14851.665,-1452.69,-7717.139999999999,-18682.74,-27492.705,-11641.68,-8869.455
1764763901.4995475,-8216.865,-14854.905,-1456.065,-7720.559999999999,-18685.89,-27495.99,-11645.19,-8872.965
1764763901.4995475,-8216.01,-14853.645,-1455.255,-7719.165,-18684.99,-27495.72,-11644.605,-8871.39
1764763901.4995475,-8211.105,-14849.28,-1450.395,-7714.44,-18679.86,-27491.22,-11639.34,-8866.395
1764763901.4995475,-8213.895,-14851.89,-1452.645,-7716.059999999999,-18681.705,-27493.965,-11641.59,-8868.779999999999
1764763901.4995475,-8215.83,-14854.77,-1455.075,-7719.344999999999,-18685.17,-27496.44,-11644.515,-8871.525
1764763901.4995475,-8211.824999999999,-14850.405,-1450.845,-7715.79,-18681.39,-27492.165,-11641.14,-8867.34
1764763901.4995475,-8213.355,-14852.205,-1451.745,-7717.365,-18682.425,-27493.47,-11642.715,-8868.869999999999
1764763901.4995475,-8209.89,-14848.515,-1448.505,-7713.99,-18679.14,-27490.365,-11639.115,-8865.99
1764763901.4995475,-8210.565,-14848.965,-1449.54,-7714.349999999999,-18679.455,-27490.635,-11638.755,-8866.17
1764763901.4995475,-8210.205,-14848.65,-1449.27,-7714.215,-18679.545,-27490.095,-11639.7,-8865.945
1764763901.4995475,-8210.97,-14848.83,-1449.765,-7714.349999999999,-18679.41,-27489.915,-11640.33,-8865.99
1764763901.4995475,-8214.705,-14852.34,-1453.23,-7717.59,-18683.01,-27494.01,-11642.94,-8868.555
1764763901.4995475,-8210.34,-14847.84,-1448.955,-7713.405,-18679.68,-27490.86,-11638.17,-8864.505
1764763901.4995475,-8214.435,-14851.8,-1452.87,-7716.915,-18683.64,-27495.315,-11642.67,-8869.095
1764763901.4995475,-8215.515,-14851.89,-1453.5449999999998,-7717.679999999999,-18683.325,-27495.765,-11643.48,-8869.14
1764763901.4995475,-8213.895,-14850.99,-1451.97,-7716.915,-18682.56,-27494.46,-11641.995,-8867.654999999999
1764763901.4995475,-8210.654999999999,-14848.065,-1448.82,-7713.405,-18679.725,-27491.67,-11639.565,-8865.09
1764763901.4995475,-8213.13,-14850.495,-1450.845,-7715.295,-18681.48,-27493.965,-11641.77,-8867.43
1764763901.5449138,-8209.395,-14846.805,-1446.975,-7712.054999999999,-18677.97,-27490.185,-11637.855,-8863.92
1764763901.5449138,-8208.539999999999,-14845.545,-1446.3,-7711.559999999999,-18676.845,-27488.88,-11637.315,-8863.244999999999
1764763901.5449138,-8210.07,-14846.67,-1447.155,-7712.415,-18677.835,-27490.815,-11638.755,-8864.73
1764763901.5449138,-8213.445,-14850.18,-1450.35,-7715.745,-18680.67,-27494.01,-11642.265,-8867.925
1764763901.5449138,-8210.07,-14846.49,-1447.155,-7712.37,-18676.89,-27490.545,-11638.755,-8863.74
1764763901.5449138,-8214.164999999999,-14850.405,-1451.34,-7716.735,-18680.715,-27494.415,-11642.715,-8867.52
1764763901.5449138,-8210.385,-14846.085,-1447.38,-7713.405,-18677.52,-27491.49,-11639.07,-8863.65
1764763901.5449138,-8210.07,-14845.5,-1447.29,-7713.269999999999,-18677.25,-27491.49,-11639.565,-8863.425
1764763901.5449138,-8211.6,-14846.67,-1449.135,-7714.755,-18678.96,-27493.92,-11641.095,-8864.955
1764763901.5449138,-8214.795,-14850.18,-1452.15,-7717.23,-18681.615,-27495.675,-11643.705,-8868.33
1764763901.5449138,-8212.815,-14848.245,-1451.205,-7715.429999999999,-18679.815,-27493.515,-11642.4,-8866.529999999999
1764763901.5449138,-8207.414999999999,-14842.62,-1445.76,-7710.165,-18674.415,-27488.52,-11636.955,-8861.039999999999
1764763901.5449138,-8206.965,-14842.305,-1444.59,-7710.03,-18674.55,-27488.655,-11636.46,-8860.635
1764763901.5449138,-8204.985,-14839.425,-1442.475,-7708.094999999999,-18673.065,-27486.99,-11634.75,-8859.15
1764763901.545925,-8203.994999999999,-14838.75,-1441.845,-7707.105,-18672.21,-27486.405,-11633.355,-8857.935
1764763901.545925,-8207.865,-14842.755,-1445.22,-7710.57,-18675.36,-27490.05,-11637.045,-8861.31
1764763901.545925,-8210.07,-14845.23,-1448.19,-7713.719999999999,-18677.745,-27492.66,-11639.34,-8863.785
1764763901.545925,-8205.029999999999,-14841.495,-1444.05,-7709.58,-18674.415,-27488.34,-11635.605,-8859.51
1764763901.545925,-8207.369999999999,-14844.24,-1446.615,-7711.965,-18677.34,-27490.725,-11638.215,-8862.435
1764763901.545925,-8206.74,-14843.205,-1445.6699999999998,-7711.695,-18676.125,-27490.005,-11637.0,-8861.355
1764763901.545925,-8210.744999999999,-14846.265,-1449.765,-7715.295,-18679.815,-27493.47,-11640.24,-8864.82
1764763901.545925,-8210.025,-14845.005,-1448.505,-7714.215,-18678.42,-27492.12,-11639.61,-8864.055
1764763901.5922072,-8206.02,-14841.18,-1444.77,-7710.255,-18674.235,-27487.98,-11636.19,-8860.005
1764763901.5922072,-8208.945,-14844.24,-1447.65,-7713.809999999999,-18677.34,-27490.905,-11639.655,-8863.065
1764763901.5922072,-8206.515,-14841.99,-1445.8049999999998,-7711.74,-18675.585,-27489.015,-11637.135,-8860.904999999999
1764763901.5922072,-8211.96,-14848.29,-1451.88,-7717.995,-18681.84,-27495.585,-11642.58,-8867.25
1764763901.5922072,-8211.869999999999,-14847.885,-1452.015,-7717.815,-18681.255,-27496.35,-11642.04,-8866.8
1764763901.5922072,-8208.27,-14843.79,-1447.965,-7713.54,-18677.07,-27492.66,-11639.07,-8863.289999999999
