Timestamp,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
1764764447.258137,-5.92088,-2.38056,7.90468,0.9460425,-0.301329795,0.05993637
1764764447.258137,-5.92088,-2.38056,7.90468,0.9460425,-0.301329795,0.05993637
1764764447.258137,-5.92088,-2.38056,7.90468,0.9460425,-0.301329795,0.05993637
1764764447.258137,-5.92088,-2.38056,7.90468,0.9460425,-0.301329795,0.05993637
1764764447.258137,-5.92088,-2.38056,7.90468,0.9460425,-0.301329795,0.05993637
1764764447.258137,-5.92088,-2.38056,7.90468,0.9460425,-0.301329795,0.05993637
1764764447.258137,-5.92088,-2.38056,7.90468,0.9460425,-0.301329795,0.05993637
1764764447.258137,-5.92088,-2.38056,7.90468,0.9460425,-0.301329795,0.05993637
1764764447.258137,-5.92088,-2.38056,7.90468,0.9460425,-0.301329795,0.05993637
1764764447.258137,-5.73776,-3.18934,7.7063,0.94372317,-0.303038775,0.05883774
1764764447.258137,-5.73776,-3.18934,7.7063,0.94372317,-0.303038775,0.05883774
1764764447.2586744,-5.73776,-3.18934,7.7063,0.94372317,-0.303038775,0.05883774
1764764447.2586744,-5.73776,-3.18934,7.7063,0.94372317,-0.303038775,0.05883774
1764764447.2586744,-5.73776,-3.18934,7.7063,0.94372317,-0.303038775,0.05883774
1764764447.2586744,-5.73776,-3.18934,7.7063,0.94372317,-0.303038775,0.05883774
1764764447.2586744,-5.73776,-3.18934,7.7063,0.94372317,-0.303038775,0.05883774
1764764447.2586744,-5.73776,-3.18934,7.7063,0.94372317,-0.303038775,0.05883774
1764764447.2586744,-5.73776,-3.18934,7.7063,0.94372317,-0.303038775,0.05883774
1764764447.2586744,-5.73776,-3.18934,7.7063,0.94372317,-0.303038775,0.05883774
1764764447.2586744,-5.646199999999999,-2.45686,7.034859999999999,0.9448218,-0.303527055,0.05932602
1764764447.2586744,-5.646199999999999,-2.45686,7.034859999999999,0.9448218,-0.303527055,0.05932602
1764764447.2586744,-5.646199999999999,-2.45686,7.034859999999999,0.9448218,-0.303527055,0.05932602
1764764447.2586744,-5.646199999999999,-2.45686,7.034859999999999,0.9448218,-0.303527055,0.05932602
1764764447.3049946,-5.646199999999999,-2.45686,7.034859999999999,0.9448218,-0.303527055,0.05932602
1764764447.3049946,-5.646199999999999,-2.45686,7.034859999999999,0.9448218,-0.303527055,0.05932602
1764764447.3049946,-5.646199999999999,-2.45686,7.034859999999999,0.9448218,-0.303527055,0.05932602
1764764447.3049946,-5.646199999999999,-2.45686,7.034859999999999,0.9448218,-0.303527055,0.05932602
1764764447.3049946,-5.646199999999999,-2.45686,7.034859999999999,0.9448218,-0.303527055,0.05932602
1764764447.3049946,-5.646199999999999,-2.45686,7.034859999999999,0.9448218,-0.303527055,0.05932602
1764764447.3049946,-5.890359999999999,-2.4416,7.73682,0.945004905,-0.304625685,0.058288425
1764764447.3049946,-5.890359999999999,-2.4416,7.73682,0.945004905,-0.304625685,0.058288425
1764764447.3049946,-5.890359999999999,-2.4416,7.73682,0.945004905,-0.304625685,0.058288425
1764764447.3049946,-5.890359999999999,-2.4416,7.73682,0.945004905,-0.304625685,0.058288425
1764764447.3049946,-5.890359999999999,-2.4416,7.73682,0.945004905,-0.304625685,0.058288425
1764764447.3049946,-5.890359999999999,-2.4416,7.73682,0.945004905,-0.304625685,0.058288425
1764764447.3049946,-5.890359999999999,-2.4416,7.73682,0.945004905,-0.304625685,0.058288425
1764764447.3049946,-5.890359999999999,-2.4416,7.73682,0.945004905,-0.304625685,0.058288425
1764764447.3049946,-5.890359999999999,-2.4416,7.73682,0.945004905,-0.304625685,0.058288425
1764764447.3049946,-5.890359999999999,-2.4416,7.73682,0.945004905,-0.304625685,0.058288425
1764764447.3049946,-6.1803,-2.5942,6.69914,0.9460425,-0.30566328,0.057067725
1764764447.3049946,-6.1803,-2.5942,6.69914,0.9460425,-0.30566328,0.057067725
1764764447.3049946,-6.1803,-2.5942,6.69914,0.9460425,-0.30566328,0.057067725
1764764447.3049946,-6.1803,-2.5942,6.69914,0.9460425,-0.30566328,0.057067725
1764764447.3049946,-6.1803,-2.5942,6.69914,0.9460425,-0.30566328,0.057067725
1764764447.3049946,-6.1803,-2.5942,6.69914,0.9460425,-0.30566328,0.057067725
1764764447.351814,-6.1803,-2.5942,6.69914,0.9460425,-0.30566328,0.057067725
1764764447.351814,-6.1803,-2.5942,6.69914,0.9460425,-0.30566328,0.057067725
1764764447.351814,-6.1803,-2.5942,6.69914,0.9460425,-0.30566328,0.057067725
1764764447.351814,-6.1803,-2.5942,6.69914,0.9460425,-0.30566328,0.057067725
1764764447.351814,-6.24134,-2.9757,6.31764,0.94701906,-0.308653995,0.05578599
1764764447.351814,-6.24134,-2.9757,6.31764,0.94701906,-0.308653995,0.05578599
1764764447.351814,-6.24134,-2.9757,6.31764,0.94701906,-0.308653995,0.05578599
1764764447.351814,-6.24134,-2.9757,6.31764,0.94701906,-0.308653995,0.05578599
1764764447.351814,-6.24134,-2.9757,6.31764,0.94701906,-0.308653995,0.05578599
1764764447.351814,-6.24134,-2.9757,6.31764,0.94701906,-0.308653995,0.05578599
1764764447.351814,-6.24134,-2.9757,6.31764,0.94701906,-0.308653995,0.05578599
1764764447.351814,-6.24134,-2.9757,6.31764,0.94701906,-0.308653995,0.05578599
1764764447.351814,-6.24134,-2.9757,6.31764,0.94701906,-0.308653995,0.05578599
1764764447.351814,-6.24134,-2.9757,6.31764,0.94701906,-0.308653995,0.05578599
1764764447.351814,-5.66146,-2.94518,6.821219999999999,0.944638695,-0.31091229,0.0549315
1764764447.351814,-5.66146,-2.94518,6.821219999999999,0.944638695,-0.31091229,0.0549315
1764764447.351814,-5.66146,-2.94518,6.821219999999999,0.944638695,-0.31091229,0.0549315
1764764447.351814,-5.66146,-2.94518,6.821219999999999,0.944638695,-0.31091229,0.0549315
1764764447.351814,-5.66146,-2.94518,6.821219999999999,0.944638695,-0.31091229,0.0549315
1764764447.352826,-5.66146,-2.94518,6.821219999999999,0.944638695,-0.31091229,0.0549315
