Timestamp,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
1764768696.64875,-3.08252,0.57988,0.54936,-0.8996559000000001,0.36535551,0.16381794
1764768696.64875,-3.08252,0.57988,0.54936,-0.8996559000000001,0.36535551,0.16381794
1764768696.64875,-3.08252,0.57988,0.54936,-0.8996559000000001,0.36535551,0.16381794
1764768696.64875,-3.08252,0.57988,0.54936,-0.8996559000000001,0.36535551,0.16381794
1764768696.64875,-3.08252,0.57988,0.54936,-0.8996559000000001,0.36535551,0.16381794
1764768696.64875,-3.08252,0.57988,0.54936,-0.8996559000000001,0.36535551,0.16381794
1764768696.64875,-3.08252,0.57988,0.54936,-0.8996559000000001,0.36535551,0.16381794
1764768696.64875,-3.08252,0.57988,0.54936,-0.8996559000000001,0.36535551,0.16381794
1764768696.64875,-3.18934,0.39676,0.10682,-0.896909325,0.366271035,0.164245185
1764768696.64875,-3.18934,0.39676,0.10682,-0.896909325,0.366271035,0.164245185
1764768696.64875,-3.18934,0.39676,0.10682,-0.896909325,0.366271035,0.164245185
1764768696.64875,-3.18934,0.39676,0.10682,-0.896909325,0.366271035,0.164245185
1764768696.64875,-3.18934,0.39676,0.10682,-0.896909325,0.366271035,0.164245185
1764768696.64875,-3.18934,0.39676,0.10682,-0.896909325,0.366271035,0.164245185
1764768696.64875,-3.18934,0.39676,0.10682,-0.896909325,0.366271035,0.164245185
1764768696.64875,-3.18934,0.39676,0.10682,-0.896909325,0.366271035,0.164245185
1764768696.64875,-3.18934,0.39676,0.10682,-0.896909325,0.366271035,0.164245185
1764768696.64875,-3.18934,0.39676,0.10682,-0.896909325,0.366271035,0.164245185
1764768696.64875,-4.0439,0.71722,0.10682,-0.89745864,0.37060452,0.16223103
1764768696.64875,-4.0439,0.71722,0.10682,-0.89745864,0.37060452,0.16223103
1764768696.64875,-4.0439,0.71722,0.10682,-0.89745864,0.37060452,0.16223103
1764768696.64875,-4.0439,0.71722,0.10682,-0.89745864,0.37060452,0.16223103
1764768696.69519,-4.0439,0.71722,0.10682,-0.89745864,0.37060452,0.16223103
1764768696.69519,-4.0439,0.71722,0.10682,-0.89745864,0.37060452,0.16223103
1764768696.69519,-4.0439,0.71722,0.10682,-0.89745864,0.37060452,0.16223103
1764768696.69519,-4.0439,0.71722,0.10682,-0.89745864,0.37060452,0.16223103
1764768696.69519,-4.0439,0.71722,0.10682,-0.89745864,0.37060452,0.16223103
1764768696.69519,-4.0439,0.71722,0.10682,-0.89745864,0.37060452,0.16223103
1764768696.69519,-5.55464,1.41918,-0.09156,-0.898984515,0.37097073,0.16198689
1764768696.69519,-5.55464,1.41918,-0.09156,-0.898984515,0.37097073,0.16198689
1764768696.69519,-5.55464,1.41918,-0.09156,-0.898984515,0.37097073,0.16198689
1764768696.69519,-5.55464,1.41918,-0.09156,-0.898984515,0.37097073,0.16198689
1764768696.69519,-5.55464,1.41918,-0.09156,-0.898984515,0.37097073,0.16198689
1764768696.69519,-5.55464,1.41918,-0.09156,-0.898984515,0.37097073,0.16198689
1764768696.69519,-5.55464,1.41918,-0.09156,-0.898984515,0.37097073,0.16198689
1764768696.69519,-5.55464,1.41918,-0.09156,-0.898984515,0.37097073,0.16198689
1764768696.69519,-5.55464,1.41918,-0.09156,-0.898984515,0.37097073,0.16198689
1764768696.69519,-5.55464,1.41918,-0.09156,-0.898984515,0.37097073,0.16198689
1764768696.69519,-5.66146,1.93802,-0.06104,-0.899716935,0.36877347,0.16223103
1764768696.69519,-5.66146,1.93802,-0.06104,-0.899716935,0.36877347,0.16223103
1764768696.69519,-5.66146,1.93802,-0.06104,-0.899716935,0.36877347,0.16223103
1764768696.69519,-5.66146,1.93802,-0.06104,-0.899716935,0.36877347,0.16223103
1764768696.69519,-5.66146,1.93802,-0.06104,-0.899716935,0.36877347,0.16223103
1764768696.69519,-5.66146,1.93802,-0.06104,-0.899716935,0.36877347,0.16223103
1764768696.69519,-5.66146,1.93802,-0.06104,-0.899716935,0.36877347,0.16223103
1764768696.69519,-5.66146,1.93802,-0.06104,-0.899716935,0.36877347,0.16223103
1764768696.7417789,-5.66146,1.93802,-0.06104,-0.899716935,0.36877347,0.16223103
1764768696.7417789,-5.66146,1.93802,-0.06104,-0.899716935,0.36877347,0.16223103
1764768696.7417789,-5.4173,1.2208,0.82404,-0.89953383,0.366393105,0.16381794
1764768696.7417789,-5.4173,1.2208,0.82404,-0.89953383,0.366393105,0.16381794
1764768696.7417789,-5.4173,1.2208,0.82404,-0.89953383,0.366393105,0.16381794
1764768696.7417789,-5.4173,1.2208,0.82404,-0.89953383,0.366393105,0.16381794
1764768696.7417789,-5.4173,1.2208,0.82404,-0.89953383,0.366393105,0.16381794
