Timestamp,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Channel7,Channel8
1764767058.753912,10068.165,-5267.429999999999,-39637.215,-19199.34,-14294.475,-31236.39,-2528.865,6399.855
1764767058.753912,10075.635,-5259.69,-39628.395,-19189.215,-14283.27,-31225.005,-2520.585,6406.965
1764767058.753912,10072.845,-5264.19,-39634.155,-19195.2,-14290.695,-31231.305,-2523.105,6403.094999999999
1764767058.753912,10070.325,-5267.25,-39638.07,-19199.295,-14296.095,-31237.155,-2528.595,6399.405
1764767058.753912,10053.63,-5284.035,-39655.035,-19216.53,-14313.555,-31254.795,-2544.795,6382.485
1764767058.753912,10054.035,-5281.29,-39652.425,-19214.235,-14312.115,-31253.49,-2542.59,6385.32
1764767058.753912,10058.22,-5277.06,-39647.745,-19208.475,-14306.04,-31248.135,-2536.92,6390.045
1764767058.753912,10066.68,-5267.429999999999,-39638.34,-19199.115,-14297.31,-31239.765,-2529.675,6398.55
1764767058.753912,10059.345,-5274.9,-39645.765,-19206.99,-14305.68,-31248.945,-2536.38,6391.259999999999
1764767058.753912,10064.61,-5269.905,-39640.77,-19201.86,-14300.595,-31243.005,-2532.375,6396.12
1764767058.753912,10065.645,-5269.05,-39639.825,-19201.545,-14299.38,-31241.52,-2530.215,6398.46
1764767058.753912,10068.21,-5265.045,-39636.81,-19198.08,-14297.76,-31239.63,-2528.1,6401.025
1764767058.75493,10068.21,-5265.9,-39637.62,-19197.54,-14297.805,-31240.08,-2528.1,6400.304999999999
1764767058.75493,10065.06,-5270.13,-39641.355,-19201.32,-14301.27,-31243.77,-2531.97,6396.435
1764767058.75493,10053.18,-5282.28,-39652.515,-19212.345,-14312.745,-31255.92,-2543.355,6383.429999999999
1764767058.75493,10056.915,-5278.95,-39649.365,-19209.69,-14308.965,-31252.68,-2538.855,6388.2
1764767058.75493,10064.745,-5270.49,-39639.87,-19200.195,-14299.155,-31243.995,-2532.375,6397.02
1764767058.75493,10067.355,-5267.61,-39637.035,-19197.36,-14297.13,-31241.7,-2529.81,6399.81
1764767058.75493,10067.355,-5267.115,-39636.18,-19197.405,-14296.815,-31241.97,-2529.63,6399.855
1764767058.75493,10065.42,-5270.804999999999,-39639.825,-19200.69,-14299.02,-31244.355,-2529.855,6398.73
1764767058.75493,10058.625,-5276.97,-39645.18,-19206.27,-14306.76,-31252.23,-2537.19,6390.405
1764767058.75493,10064.655,-5270.535,-39639.33,-19199.745,-14299.605,-31244.49,-2531.205,6397.11
1764767058.75493,10061.91,-5273.91,-39641.985,-19202.805,-14302.08,-31246.38,-2532.915,6394.32
1764767058.804408,10067.22,-5268.105,-39635.82,-19195.965,-14296.23,-31240.485,-2528.55,6399.405
1764767058.804408,10061.55,-5272.56,-39640.14,-19200.78,-14301.99,-31246.74,-2534.49,6393.285
1764767058.804408,10054.575,-5279.13,-39646.665,-19207.8,-14309.55,-31254.165,-2540.385,6386.04
1764767058.804408,10058.85,-5273.955,-39641.445,-19202.4,-14304.42,-31248.54,-2535.03,6391.349999999999
1764767058.804408,10070.37,-5260.815,-39627.945,-19189.575,-14291.325,-31234.905,-2523.51,6405.66
1764767058.804408,10069.155,-5261.804999999999,-39629.475,-19191.195,-14291.865,-31236.12,-2524.23,6405.12
1764767058.804913,10063.08,-5269.139999999999,-39637.17,-19199.295,-14300.505,-31244.76,-2533.32,6396.66
1764767058.804913,10060.38,-5272.38,-39639.735,-19202.265,-14304.195,-31248.36,-2536.29,6393.375
1764767058.804913,10061.91,-5272.56,-39641.535,-19205.595,-14308.02,-31250.565,-2533.32,6395.355
1764767058.804913,10054.17,-5280.525,-39647.205,-19209.24,-14310.0,-31253.31,-2540.565,6386.445
1764767058.804913,10063.98,-5268.87,-39636.045,-19197.45,-14297.175,-31241.205,-2531.745,6397.469999999999
1764767058.804913,10057.59,-5274.315,-39642.57,-19203.75,-14305.545,-31248.045,-2537.37,6390.945
1764767058.804913,10064.745,-5266.44,-39632.985,-19192.995,-14295.105,-31237.11,-2528.73,6399.405
1764767058.804913,10060.38,-5270.49,-39637.395,-19196.82,-14298.57,-31240.98,-2530.35,6397.02
1764767058.804913,10058.4,-5272.11,-39638.295,-19198.08,-14300.19,-31241.34,-2531.52,6395.67
1764767058.804913,10068.165,-5261.94,-39628.17,-19187.64,-14290.38,-31230.945,-2523.6,6405.795
1764767058.804913,10070.01,-5259.69,-39625.785,-19185.39,-14288.22,-31229.01,-2521.62,6406.785
1764767058.804913,10059.795,-5269.815,-39635.955,-19195.785,-14298.615,-31239.72,-2530.755,6395.804999999999
1764767058.804913,10058.04,-5271.84,-39638.07,-19197.945,-14300.865,-31241.52,-2533.14,6393.33
1764767058.804913,10061.73,-5268.42,-39634.83,-19195.29,-14297.49,-31238.505,-2530.125,6397.065
1764767058.804913,10076.805,-5251.995,-39618.405,-19178.865,-14281.245,-31222.26,-2516.22,6412.545
1764767058.804913,10070.505,-5259.014999999999,-39624.615,-19185.255,-14286.735,-31227.3,-2520.315,6405.929999999999
1764767058.847931,10076.85,-5251.23,-39617.415,-19177.155,-14278.32,-31218.795,-2512.08,6414.344999999999
1764767058.847931,10086.615,-5238.405,-39605.58,-19164.87,-14265.18,-31206.51,-2502.27,6425.594999999999
1764767058.847931,10080.0,-5245.155,-39612.555,-19172.25,-14273.505,-31214.52,-2508.3,6417.405
1764767058.847931,10073.385,-5252.445,-39619.08,-19179.405,-14280.39,-31221.72,-2514.6,6410.61
1764767058.847931,10075.77,-5250.195,-39616.245,-19177.695,-14278.86,-31220.19,-2513.115,6412.094999999999
1764767058.847931,10087.515,-5237.82,-39603.555,-19164.645,-14265.81,-31205.88,-2501.28,6424.785
1764767058.8489425,10075.185,-5251.905,-39617.82,-19178.73,-14280.93,-31221.945,-2514.51,6410.61
1764767058.8489425,10072.395,-5255.73,-39622.005,-19182.375,-14283.405,-31224.735,-2518.02,6407.685
1764767058.8489425,10076.22,-5252.4,-39617.82,-19179.45,-14279.715,-31220.28,-2516.625,6410.655
1764767058.8489425,10066.32,-5261.49,-39627.09,-19188.945,-14288.94,-31229.415,-2523.915,6402.014999999999
1764767058.8489425,10068.12,-5258.745,-39624.525,-19185.615,-14284.935,-31225.95,-2519.82,6405.435
1764767058.8489425,10065.96,-5259.69,-39624.795,-19186.2,-14285.115,-31226.895,-2521.35,6404.085
1764767058.8489425,10060.38,-5265.63,-39631.32,-19194.12,-14293.89,-31235.175,-2527.47,6398.685
1764767058.8489425,10058.67,-5268.51,-39633.705,-19196.37,-14295.735,-31238.595,-2529.405,6395.804999999999
1764767058.8489425,10065.735,-5261.22,-39625.515,-19188.855,-14287.68,-31230.765,-2521.575,6402.87
1764767058.8489425,10072.17,-5255.325,-39620.565,-19183.815,-14281.965,-31224.24,-2516.76,6408.63
1764767058.8489425,10080.135,-5246.325,-39612.06,-19175.445,-14273.595,-31215.51,-2511.045,6416.91
1764767058.8489425,10077.435,-5248.53,-39613.545,-19176.255,-14275.26,-31217.4,-2514.555,6413.085
1764767058.8489425,10068.075,-5259.735,-39623.715,-19186.875,-14285.565,-31227.795,-2523.915,6403.05
1764767058.8489425,10053.405,-5277.465,-39643.155,-19207.98,-14305.365,-31246.38,-2536.155,6389.55
1764767058.8489425,10054.755,-5275.215,-39640.905,-19206.405,-14304.015,-31246.245,-2538.315,6390.63
1764767058.8489425,10059.12,-5267.79,-39632.805,-19196.73,-14294.205,-31237.47,-2531.07,6396.389999999999
1764767058.8938868,10067.985,-5255.415,-39620.79,-19184.535,-14281.56,-31224.645,-2519.91,6406.469999999999
1764767058.8938868,10072.305,-5250.915,-39617.055,-19180.575,-14276.79,-31220.19,-2515.455,6411.195
1764767058.8938868,10066.095,-5257.755,-39623.895,-19188.09,-14284.755,-31228.515,-2521.53,6405.389999999999
1764767058.8938868,10060.29,-5263.245,-39629.115,-19194.975,-14292.765,-31236.615,-2526.48,6399.585
1764767058.8938868,10070.235,-5253.12,-39619.17,-19185.615,-14282.505,-31226.4,-2518.29,6409.44
1764767058.8938868,10071.45,-5252.76,-39618.81,-19184.715,-14281.02,-31224.96,-2515.95,6409.935
1764767058.8938868,10079.235,-5243.175,-39608.37,-19174.68,-14271.48,-31215.465,-2508.435,6418.259999999999
1764767058.8938868,10067.67,-5255.28,-39621.195,-19187.73,-14283.27,-31227.525,-2519.82,6406.74
1764767058.8938868,10076.715,-5244.66,-39610.845,-19177.515,-14272.965,-31216.59,-2509.875,6418.259999999999
1764767058.8938868,10076.085,-5245.605,-39611.16,-19178.37,-14273.955,-31217.625,-2511.0,6416.91
1764767058.8938868,10075.68,-5246.37,-39612.87,-19180.125,-14275.53,-31218.93,-2511.585,6416.28
1764767058.8938868,10079.91,-5241.465,-39608.595,-19176.03,-14270.58,-31212.54,-2504.565,6422.13
1764767058.8938868,10082.475,-5237.865,-39605.175,-19173.915,-14267.385,-31208.715,-2501.82,6425.37
1764767058.8938868,10084.635,-5237.145,-39604.59,-19173.645,-14267.115,-31207.905,-2500.83,6426.675
1764767058.8938868,10080.81,-5242.455,-39607.965,-19177.02,-14269.545,-31211.37,-2504.52,6422.4
1764767058.8938868,10074.33,-5250.735,-39616.605,-19185.66,-14279.175,-31221.315,-2512.125,6413.804999999999
1764767058.8938868,10074.06,-5251.23,-39617.505,-19187.28,-14280.93,-31223.52,-2515.32,6412.094999999999
1764767058.8938868,10056.51,-5269.005,-39635.055,-19204.155,-14297.895,-31240.17,-2531.52,6394.59
1764767058.8938868,10052.865,-5273.28,-39639.465,-19208.34,-14301.99,-31244.49,-2535.525,6390.945
1764767058.8938868,10060.155,-5264.595,-39629.97,-19200.24,-14292.945,-31234.995,-2528.82,6399.45
1764767058.8938868,10056.51,-5267.295,-39631.905,-19201.77,-14294.205,-31235.76,-2529.405,6396.21
1764767058.8956594,10071.18,-5250.24,-39615.84,-19186.065,-14279.445,-31221.405,-2513.205,6414.03
1764767058.8956594,10077.21,-5242.32,-39607.29,-19177.245,-14270.625,-31212.855,-2506.545,6421.41
1764767058.8956594,10078.785,-5241.33,-39607.74,-19177.965,-14270.895,-31213.62,-2505.195,6423.344999999999
1764767058.9420776,10076.22,-5244.255,-39610.305,-19181.07,-14274.405,-31217.67,-2509.065,6419.115
1764767058.9420776,10067.895,-5254.65,-39620.295,-19192.005,-14285.07,-31228.245,-2518.29,6408.63
1764767058.9420776,10073.79,-5249.474999999999,-39614.94,-19186.065,-14277.555,-31220.01,-2513.205,6415.11
1764767058.9420776,10068.75,-5254.56,-39618.99,-19189.755,-14280.66,-31222.98,-2517.165,6410.61
1764767058.9420776,10072.35,-5249.205,-39613.365,-19184.715,-14275.575,-31218.39,-2512.125,6415.469999999999
1764767058.9420776,10076.535,-5242.59,-39607.065,-19179.045,-14269.68,-31213.35,-2506.455,6421.545
1764767058.9420776,10074.645,-5244.57,-39609.18,-19181.34,-14271.345,-31215.195,-2507.49,6420.87
1764767058.9420776,10065.96,-5253.345,-39618.405,-19190.115,-14280.435,-31223.88,-2514.915,6412.275
1764767058.9420776,10065.195,-5255.145,-39619.44,-19191.825,-14282.82,-31225.77,-2518.47,6410.295
1764767058.9420776,10055.7,-5265.63,-39629.07,-19201.59,-14292.945,-31236.84,-2527.515,6399.405
1764767058.9420776,10055.43,-5266.53,-39630.33,-19202.985,-14293.845,-31238.145,-2528.415,6398.325
1764767058.9420776,10060.56,-5262.345,-39626.01,-19199.745,-14290.74,-31233.825,-2524.23,6402.735
1764767058.9420776,10068.66,-5253.705,-39617.055,-19190.97,-14281.785,-31224.555,-2517.03,6410.88
1764767058.9420776,10055.52,-5265.495,-39628.26,-19201.995,-14292.81,-31237.11,-2529.72,6398.37
1764767058.9420776,10062.135,-5257.889999999999,-39621.33,-19193.895,-14285.205,-31229.19,-2522.88,6406.335
1764767058.9420776,10066.725,-5252.49,-39617.505,-19192.095,-14284.98,-31227.84,-2518.11,6411.42
1764767058.9420776,10055.25,-5264.73,-39627.945,-19203.12,-14296.005,-31239.0,-2528.055,6399.224999999999
1764767058.9420776,10057.275,-5262.345,-39624.57,-19198.935,-14290.02,-31233.33,-2526.03,6402.645
1764767058.9430852,10050.435,-5268.915,-39632.13,-19206.54,-14297.94,-31241.925,-2532.51,6395.219999999999
1764767058.9430852,10051.695,-5267.655,-39631.68,-19206.945,-14298.39,-31243.23,-2533.005,6395.04
1764767058.9430852,10060.695,-5258.79,-39622.815,-19198.17,-14288.67,-31232.835,-2524.77,6404.58
1764767058.9430852,10061.01,-5259.24,-39623.13,-19198.935,-14288.85,-31231.395,-2524.365,6404.58
1764767058.9430852,10060.695,-5260.05,-39623.4,-19199.655,-14290.02,-31232.16,-2524.77,6403.32
1764767058.9430852,10056.96,-5262.3,-39626.055,-19201.545,-14292.135,-31235.715,-2527.38,6400.395
1764767058.9430852,10058.895,-5259.014999999999,-39623.895,-19199.205,-14290.335,-31234.095,-2525.31,6402.554999999999
1764767058.9430852,10051.38,-5266.485,-39631.59,-19206.855,-14298.435,-31242.555,-2531.115,6394.77
1764767058.9893484,10049.49,-5268.33,-39632.67,-19208.88,-14301.99,-31246.29,-2534.4,6392.295
1764767058.9893484,10055.88,-5261.355,-39624.165,-19200.465,-14292.27,-31237.38,-2526.975,6399.719999999999
1764767058.9898577,10054.305,-5263.155,-39626.19,-19202.805,-14294.88,-31239.405,-2526.48,6398.415
1764767058.9898577,10061.82,-5256.135,-39619.485,-19195.875,-14287.905,-31231.665,-2520.315,6406.065
1764767058.9898577,10057.185,-5260.455,-39623.31,-19200.105,-14291.775,-31235.4,-2523.555,6401.88
1764767058.9898577,10058.805,-5258.88,-39621.33,-19198.485,-14289.975,-31233.42,-2521.44,6404.085
1764767058.9898577,10066.365,-5250.554999999999,-39612.735,-19190.745,-14282.64,-31226.13,-2514.735,6412.185
1764767058.9898577,10056.24,-5260.86,-39622.905,-19201.005,-14293.62,-31237.605,-2524.275,6401.295
1764767058.9898577,10056.78,-5259.915,-39622.545,-19200.78,-14292.99,-31236.84,-2522.835,6401.925
1764767058.9898577,10061.775,-5253.389999999999,-39616.11,-19195.38,-14287.905,-31231.53,-2516.625,6407.91
1764767058.9898577,10068.795,-5245.83,-39607.875,-19187.955,-14281.02,-31225.14,-2509.335,6416.685
1764767058.9898577,10074.78,-5238.81,-39600.45,-19180.575,-14274.495,-31219.155,-2504.43,6423.435
1764767058.9898577,10064.88,-5248.755,-39610.035,-19188.495,-14282.73,-31227.57,-2512.665,6413.58
1764767058.9898577,10069.335,-5243.4,-39605.85,-19184.76,-14278.545,-31222.935,-2507.355,6418.53
1764767058.9898577,10080.81,-5231.745,-39595.41,-19175.22,-14269.005,-31212.855,-2498.94,6429.69
1764767058.9898577,10083.555,-5229.179999999999,-39592.98,-19171.98,-14266.89,-31210.605,-2496.87,6431.445
1764767058.9898577,10079.055,-5234.535,-39598.11,-19177.38,-14272.47,-31216.815,-2501.415,6427.17
1764767058.9898577,10059.03,-5256.405,-39619.215,-19198.935,-14294.43,-31239.945,-2521.98,6405.66
1764767058.9898577,10064.295,-5249.295,-39611.745,-19191.015,-14287.14,-31233.69,-2517.165,6411.285
1764767058.9898577,10067.22,-5246.235,-39608.73,-19189.26,-14284.125,-31230.45,-2513.07,6414.929999999999
1764767058.9898577,10064.52,-5248.755,-39611.79,-19193.22,-14288.265,-31234.185,-2514.105,6412.094999999999
1764767058.9898577,10074.465,-5236.65,-39599.235,-19180.305,-14275.395,-31221.135,-2502.09,6424.02
1764767059.036999,10071.495,-5240.385,-39602.43,-19182.87,-14278.68,-31224.96,-2505.105,6420.554999999999
1764767059.036999,10074.195,-5237.865,-39600.18,-19181.07,-14276.835,-31222.98,-2504.16,6422.4
1764767059.036999,10070.595,-5241.915,-39604.905,-19185.48,-14281.065,-31227.165,-2507.265,6418.935
1764767059.036999,10078.92,-5232.24,-39595.5,-19175.895,-14271.255,-31217.94,-2499.255,6428.925
1764767059.036999,10080.765,-5230.304999999999,-39593.475,-19173.78,-14269.545,-31216.41,-2497.32,6430.5
