Timestamp,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
1764767838.6890595,-207740.205,-207682.065,-226252.665,-235350.855,-211776.255,-199338.705
1764767838.6890595,-207782.64,-207723.96,-226281.87,-235383.795,-211810.5,-199372.185
1764767838.6890595,-207784.215,-207725.085,-226245.105,-235353.06,-211791.735,-199342.17
1764767838.6890595,-207798.39,-207738.675,-226208.97,-235322.595,-211779.09,-199312.2
1764767838.6890595,-207822.915,-207763.515,-226206.63,-235324.26,-211793.94,-199312.83
1764767838.6890595,-207809.325,-207749.7,-226184.895,-235302.345,-211778.64,-199289.745
1764767838.6890595,-207819.495,-207760.23,-226211.31,-235326.645,-211801.23,-199312.155
1764767838.6890595,-207791.19,-207732.645,-226233.945,-235341.765,-211801.275,-199325.61
1764767838.6890595,-207782.01,-207723.465,-226271.475,-235372.905,-211815.315,-199356.93
1764767838.6890595,-207786.15,-207727.515,-226299.24,-235398.87,-211829.4,-199382.67
1764767838.6890595,-207757.125,-207698.445,-226267.11,-235366.965,-211795.29,-199351.845
1764767838.6890595,-207776.88,-207718.02,-226258.335,-235361.52,-211796.91,-199347.57
1764767838.6890595,-207804.24,-207745.245,-226245.735,-235355.67,-211804.155,-199341.27
1764767838.6890595,-207816.435,-207756.72,-226208.07,-235323.63,-211790.835,-199308.87
1764767838.6890595,-207882.315,-207822.645,-226258.11,-235377.225,-211854.645,-199359.72
1764767838.6890595,-207882.405,-207823.05,-226259.595,-235379.655,-211859.64,-199358.19
1764767838.6890595,-207822.285,-207762.795,-226208.34,-235325.565,-211805.28,-199302.165
1764767838.6890595,-207764.505,-207705.24,-226188.855,-235297.305,-211766.67,-199273.23
1764767838.6890595,-207762.615,-207703.62,-226238.76,-235339.245,-211791.015,-199314.855
1764767838.6890595,-207777.555,-207718.965,-226282.86,-235380.96,-211819.005,-199356.075
1764767838.6890595,-207761.67,-207703.08,-226261.305,-235361.025,-211796.82,-199336.095
1764767838.6890595,-207790.965,-207732.105,-226262.34,-235365.93,-211808.475,-199340.91
1764767838.6890595,-207831.87,-207772.785,-226267.605,-235378.08,-211832.505,-199351.26
1764767838.7330773,-207857.79,-207798.21,-226253.61,-235368.945,-211838.715,-199340.19
1764767838.7330773,-207916.785,-207857.115,-226298.25,-235417.095,-211894.965,-199384.11
1764767838.7330773,-207916.56,-207857.205,-226299.915,-235419.12,-211898.25,-199381.725
1764767838.7330773,-207914.715,-207855.495,-226311.21,-235428.345,-211905.27,-199387.125
1764767838.7330773,-207875.79,-207816.975,-226317.555,-235427.265,-211890.15,-199382.265
1764767838.7330773,-207847.665,-207789.255,-226338.615,-235440.135,-211885.245,-199393.245
1764767838.7330773,-207849.285,-207791.505,-226365.435,-235464.03,-211895.955,-199415.43
1764767838.7330773,-207802.845,-207744.975,-226300.68,-235401.255,-211834.71,-199352.16
1764767838.73411,-207822.375,-207763.785,-226283.715,-235387.71,-211831.245,-199337.715
1764767838.73411,-207908.865,-207850.095,-226343.025,-235452.825,-211906.845,-199399.41
1764767838.73411,-207934.245,-207875.25,-226337.04,-235452.69,-211917.915,-199394.415
1764767838.73411,-207889.11,-207829.53,-226250.55,-235369.575,-211851.45,-199307.79
1764767838.73411,-207864.045,-207804.51,-226207.395,-235325.34,-211817.745,-199260.135
1764767838.73411,-207891.27,-207831.78,-226246.545,-235363.14,-211855.68,-199293.075
1764767838.73411,-207856.89,-207797.895,-226262.565,-235371.78,-211850.46,-199297.08
1764767838.73411,-207802.935,-207744.39,-226244.88,-235347.39,-211812.885,-199270.53
1764767838.73411,-207807.12,-207748.89,-226260.54,-235361.43,-211819.68,-199282.455
1764767838.73411,-207805.365,-207746.865,-226258.29,-235359.9,-211816.44,-199278.81
1764767838.73411,-207837.63,-207779.085,-226266.39,-235371.465,-211834.35,-199287.99
1764767838.73411,-207876.105,-207817.245,-226265.94,-235377.45,-211854.33,-199290.825
1764767838.73411,-207886.68,-207827.37,-226231.02,-235348.605,-211845.105,-199259.145
1764767838.73411,-207909.54,-207849.96,-226232.82,-235353.195,-211859.55,-199258.515
1764767838.73411,-207900.855,-207841.05,-226210.995,-235332.225,-211846.05,-199232.37
1764767838.73411,-207877.455,-207818.055,-226197.54,-235316.43,-211830.75,-199211.895
1764767838.7818542,-207832.815,-207773.865,-226197.63,-235307.79,-211809.915,-199199.745
1764767838.7818542,-207827.82,-207769.32,-226243.215,-235345.905,-211831.515,-199235.385
1764767838.7818542,-207849.06,-207790.875,-226289.745,-235390.5,-211864.365,-199277.325
1764767838.7818542,-207830.97,-207772.515,-226264.86,-235367.37,-211839.93,-199251.99
1764767838.7818542,-207857.655,-207798.57,-226263.15,-235369.035,-211848.795,-199251.765
1764767838.7818542,-207955.215,-207895.635,-226335.96,-235447.92,-211936.86,-199326.69
1764767838.7818542,-208005.255,-207945.315,-226357.245,-235475.865,-211975.515,-199349.64
1764767838.7818542,-208016.73,-207956.52,-226344.645,-235466.46,-211977.27,-199335.42
1764767838.7818542,-208016.775,-207956.52,-226344.105,-235466.01,-211979.79,-199329.48
1764767838.7818542,-207938.115,-207878.085,-226267.38,-235386.9,-211902.48,-199246.815
1764767838.7818542,-207867.96,-207807.795,-226219.14,-235331.145,-211841.37,-199189.305
1764767838.7818542,-207839.115,-207779.31,-226225.53,-235331.19,-211830.03,-199187.91
1764767838.7818542,-207846.405,-207786.645,-226255.77,-235358.325,-211847.49,-199213.38
1764767838.7818542,-207883.89,-207823.995,-226300.95,-235404.18,-211889.07,-199257.48
1764767838.7818542,-207942.705,-207882.54,-226348.605,-235455.705,-211942.125,-199306.17
1764767838.7818542,-207975.465,-207915.12,-226345.905,-235459.755,-211957.335,-199307.52
1764767838.7818542,-207945.315,-207884.7,-226263.645,-235383.39,-211899.645,-199228.905
1764767838.7818542,-207958.545,-207897.57,-226240.425,-235363.23,-211896.315,-199205.955
1764767838.7818542,-207981.63,-207920.745,-226264.275,-235387.35,-211924.665,-199225.44
1764767838.7818542,-207977.715,-207916.965,-226282.905,-235402.965,-211936.635,-199237.41
1764767838.7818542,-207929.43,-207869.49,-226286.595,-235398.285,-211916.925,-199229.535
1764767838.7818542,-207861.255,-207801.9,-226257.57,-235361.835,-211865.76,-199192.41
1764767838.7818542,-207860.805,-207801.405,-226266.66,-235369.035,-211866.12,-199199.745
1764767838.7818542,-207853.2,-207793.62,-226252.26,-235356.435,-211853.52,-199187.01
1764767838.8291533,-207884.295,-207824.49,-226257.75,-235365.39,-211869.765,-199195.29
1764767838.8291533,-207905.445,-207845.37,-226239.705,-235353.6,-211871.97,-199182.42
1764767838.8291533,-207933.255,-207872.955,-226222.785,-235342.62,-211878.135,-199169.325
1764767838.8291533,-207990.27,-207930.015,-226267.38,-235390.32,-211935.06,-199212.93
1764767838.8291533,-207996.795,-207936.585,-226280.745,-235403.595,-211949.325,-199222.245
1764767838.8291533,-207943.695,-207883.53,-226236.465,-235357.29,-211902.345,-199173.78
1764767838.8291533,-207885.465,-207825.66,-226213.695,-235326.6,-211861.665,-199141.74
1764767838.8291533,-207878.22,-207819.27,-226257.84,-235363.095,-211881.42,-199177.92
1764767838.8291533,-207897.525,-207838.89,-226305.225,-235408.23,-211913.46,-199222.74
1764767838.8291533,-207926.145,-207867.555,-226336.68,-235441.08,-211941.72,-199255.275
1764767838.8291533,-207941.265,-207882.405,-226332.855,-235441.44,-211944.96,-199254.825
1764767838.8291533,-207924.795,-207865.44,-226267.02,-235381.455,-211900.86,-199195.29
1764767838.8291533,-207960.93,-207901.17,-226258.155,-235377.99,-211914.675,-199190.97
1764767838.8291533,-207954.63,-207895.005,-226226.745,-235349.64,-211899.645,-199161.09
1764767838.8291533,-207924.795,-207865.215,-226184.67,-235307.115,-211864.905,-199116.945
1764767838.8291533,-207938.025,-207878.625,-226214.46,-235334.7,-211890.825,-199142.37
1764767838.8291533,-207904.995,-207846.18,-226233.99,-235346.535,-211886.865,-199152.405
1764767838.8291533,-207868.59,-207809.955,-226237.68,-235343.97,-211869.405,-199149.93
1764767838.8291533,-207879.39,-207820.89,-226266.12,-235370.745,-211887.495,-199177.2
1764767838.8291533,-207912.24,-207853.605,-226306.71,-235411.65,-211923.405,-199218.555
1764767838.8291533,-207967.365,-207908.595,-226351.125,-235460.43,-211972.545,-199266.48
1764767838.8291533,-207994.725,-207935.595,-226342.665,-235458.855,-211981.41,-199263.645
1764767838.8758054,-207937.935,-207878.265,-226228.005,-235349.1,-211892.895,-199154.34
1764767838.8758054,-207955.35,-207895.455,-226207.62,-235331.64,-211891.995,-199136.07
1764767838.8758054,-207967.59,-207907.965,-226219.545,-235344.42,-211909.005,-199145.745
1764767838.8758054,-207962.37,-207902.565,-226235.88,-235357.605,-211919.04,-199156.995
1764767838.8758054,-207930.105,-207871.065,-226260.495,-235373.355,-211918.14,-199171.395
1764767838.8758054,-207897.03,-207838.755,-226277.325,-235382.805,-211911.615,-199182.06
1764767838.8758054,-207884.34,-207826.47,-226277.73,-235381.86,-211899.825,-199181.295
1764767838.8758054,-207935.55,-207877.23,-226328.715,-235434.555,-211948.29,-199233.81
1764767838.8758054,-207988.56,-207929.655,-226373.895,-235483.38,-211996.98,-199281.915
1764767838.8758054,-207988.83,-207929.385,-226337.22,-235452.78,-211977.045,-199250.595
1764767838.8758054,-208019.925,-207960.345,-226319.04,-235441.305,-211983.525,-199238.625
1764767838.8758054,-208018.395,-207958.59,-226296.045,-235421.055,-211974.525,-199215.945
1764767838.8758054,-207989.37,-207929.475,-226255.5,-235379.835,-211940.82,-199173.555
1764767838.8758054,-207983.475,-207923.355,-226263.33,-235385.505,-211945.32,-199177.56
1764767838.8758054,-207954.765,-207895.32,-226282.545,-235397.565,-211943.115,-199187.955
1764767838.8758054,-207888.255,-207829.08,-226254.375,-235362.42,-211894.29,-199153.755
1764767838.8758054,-207891.855,-207832.725,-226275.84,-235381.185,-211903.83,-199173.33
1764767838.8758054,-207942.39,-207883.17,-226333.935,-235440.72,-211958.505,-199233.0
1764767838.8758054,-207994.545,-207935.01,-226374.705,-235485.585,-212004.54,-199277.28
1764767838.8758054,-207983.34,-207923.895,-226325.16,-235441.935,-211972.905,-199233.09
1764767838.8758054,-207998.19,-207938.43,-226290.465,-235413.0,-211961.295,-199203.48
1764767838.8758054,-208064.835,-208005.345,-226342.395,-235468.395,-212026.14,-199256.085
1764767838.8758054,-208060.695,-208000.755,-226344.465,-235470.42,-212028.705,-199254.33
