Timestamp,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
1764767604.697838,-3.38772,0.5341,1.34288,0.978818295,-0.029357835,0.124328295
1764767604.697838,-3.38772,0.5341,1.34288,0.978818295,-0.029357835,0.124328295
1764767604.697838,-3.38772,0.5341,1.34288,0.978818295,-0.029357835,0.124328295
1764767604.697838,-3.38772,0.5341,1.34288,0.978818295,-0.029357835,0.124328295
1764767604.697838,-3.38772,0.5341,1.34288,0.978818295,-0.029357835,0.124328295
1764767604.697838,-3.38772,0.5341,1.34288,0.978818295,-0.029357835,0.124328295
1764767604.7341924,-3.34194,0.6409199999999999,1.03768,0.978818295,-0.03002922,0.123962085
1764767604.7341924,-3.34194,0.6409199999999999,1.03768,0.978818295,-0.03002922,0.123962085
1764767604.7341924,-3.34194,0.6409199999999999,1.03768,0.978818295,-0.03002922,0.123962085
1764767604.7341924,-3.34194,0.6409199999999999,1.03768,0.978818295,-0.03002922,0.123962085
1764767604.7341924,-3.34194,0.6409199999999999,1.03768,0.978818295,-0.03002922,0.123962085
1764767604.7341924,-3.34194,0.6409199999999999,1.03768,0.978818295,-0.03002922,0.123962085
1764767604.7341924,-3.34194,0.6409199999999999,1.03768,0.978818295,-0.03002922,0.123962085
1764767604.7341924,-3.34194,0.6409199999999999,1.03768,0.978818295,-0.03002922,0.123962085
1764767604.7341924,-3.34194,0.6409199999999999,1.03768,0.978818295,-0.03002922,0.123962085
1764767604.7341924,-3.34194,0.6409199999999999,1.03768,0.978818295,-0.03002922,0.123962085
1764767604.7341924,-3.11304,0.9156,1.15976,0.97912347,-0.029724045,0.123595875
1764767604.7341924,-3.11304,0.9156,1.15976,0.97912347,-0.029724045,0.123595875
1764767604.7341924,-3.11304,0.9156,1.15976,0.97912347,-0.029724045,0.123595875
1764767604.7341924,-3.11304,0.9156,1.15976,0.97912347,-0.029724045,0.123595875
1764767604.7341924,-3.11304,0.9156,1.15976,0.97912347,-0.029724045,0.123595875
1764767604.7341924,-3.11304,0.9156,1.15976,0.97912347,-0.029724045,0.123595875
1764767604.7341924,-3.11304,0.9156,1.15976,0.97912347,-0.029724045,0.123595875
1764767604.7341924,-3.11304,0.9156,1.15976,0.97912347,-0.029724045,0.123595875
1764767604.7341924,-3.11304,0.9156,1.15976,0.97912347,-0.029724045,0.123595875
1764767604.7341924,-3.11304,0.9156,1.15976,0.97912347,-0.029724045,0.123595875
1764767604.7341924,-3.61662,1.31236,1.4497,0.97851312,-0.029479905,0.123473805
1764767604.7341924,-3.61662,1.31236,1.4497,0.97851312,-0.029479905,0.123473805
1764767604.7341924,-3.61662,1.31236,1.4497,0.97851312,-0.029479905,0.123473805
1764767604.7341924,-3.61662,1.31236,1.4497,0.97851312,-0.029479905,0.123473805
1764767604.7341924,-3.61662,1.31236,1.4497,0.97851312,-0.029479905,0.123473805
1764767604.7341924,-3.61662,1.31236,1.4497,0.97851312,-0.029479905,0.123473805
1764767604.784435,-3.61662,1.31236,1.4497,0.97851312,-0.029479905,0.123473805
1764767604.784435,-3.61662,1.31236,1.4497,0.97851312,-0.029479905,0.123473805
1764767604.784435,-3.61662,1.31236,1.4497,0.97851312,-0.029479905,0.123473805
1764767604.784435,-3.61662,1.31236,1.4497,0.97851312,-0.029479905,0.123473805
1764767604.784435,-3.7387,0.9919,1.2208,0.978574155,-0.029235765,0.122985525
1764767604.784435,-3.7387,0.9919,1.2208,0.978574155,-0.029235765,0.122985525
1764767604.784941,-3.7387,0.9919,1.2208,0.978574155,-0.029235765,0.122985525
1764767604.784941,-3.7387,0.9919,1.2208,0.978574155,-0.029235765,0.122985525
1764767604.784941,-3.7387,0.9919,1.2208,0.978574155,-0.029235765,0.122985525
1764767604.784941,-3.7387,0.9919,1.2208,0.978574155,-0.029235765,0.122985525
1764767604.784941,-3.7387,0.9919,1.2208,0.978574155,-0.029235765,0.122985525
1764767604.784941,-3.7387,0.9919,1.2208,0.978574155,-0.029235765,0.122985525
1764767604.784941,-3.7387,0.9919,1.2208,0.978574155,-0.029235765,0.122985525
1764767604.784941,-3.7387,0.9919,1.2208,0.978574155,-0.029235765,0.122985525
1764767604.784941,-3.8913,1.00716,1.11398,0.979672785,-0.0292968,0.123107595
1764767604.784941,-3.8913,1.00716,1.11398,0.979672785,-0.0292968,0.123107595
1764767604.784941,-3.8913,1.00716,1.11398,0.979672785,-0.0292968,0.123107595
1764767604.784941,-3.8913,1.00716,1.11398,0.979672785,-0.0292968,0.123107595
1764767604.784941,-3.8913,1.00716,1.11398,0.979672785,-0.0292968,0.123107595
1764767604.784941,-3.8913,1.00716,1.11398,0.979672785,-0.0292968,0.123107595
1764767604.784941,-3.8913,1.00716,1.11398,0.979672785,-0.0292968,0.123107595
1764767604.784941,-3.8913,1.00716,1.11398,0.979672785,-0.0292968,0.123107595
1764767604.784941,-3.8913,1.00716,1.11398,0.979672785,-0.0292968,0.123107595
1764767604.784941,-3.8913,1.00716,1.11398,0.979672785,-0.0292968,0.123107595
1764767604.8316357,-3.75396,1.34288,1.38866,0.980038995,-0.02966301,0.123962085
1764767604.8316357,-3.75396,1.34288,1.38866,0.980038995,-0.02966301,0.123962085
1764767604.8316357,-3.75396,1.34288,1.38866,0.980038995,-0.02966301,0.123962085
1764767604.8316357,-3.75396,1.34288,1.38866,0.980038995,-0.02966301,0.123962085
1764767604.8316357,-3.75396,1.34288,1.38866,0.980038995,-0.02966301,0.123962085
1764767604.8316357,-3.75396,1.34288,1.38866,0.980038995,-0.02966301,0.123962085
1764767604.8316357,-3.75396,1.34288,1.38866,0.980038995,-0.02966301,0.123962085
1764767604.8316357,-3.75396,1.34288,1.38866,0.980038995,-0.02966301,0.123962085
1764767604.8321428,-3.75396,1.34288,1.38866,0.980038995,-0.02966301,0.123962085
1764767604.8321428,-3.75396,1.34288,1.38866,0.980038995,-0.02966301,0.123962085
1764767604.8321428,-3.7387,1.02242,1.15976,0.97961175,-0.029846115,0.12438933
1764767604.8321428,-3.7387,1.02242,1.15976,0.97961175,-0.029846115,0.12438933
1764767604.8321428,-3.7387,1.02242,1.15976,0.97961175,-0.029846115,0.12438933
1764767604.8321428,-3.7387,1.02242,1.15976,0.97961175,-0.029846115,0.12438933
1764767604.8321428,-3.7387,1.02242,1.15976,0.97961175,-0.029846115,0.12438933
1764767604.8321428,-3.7387,1.02242,1.15976,0.97961175,-0.029846115,0.12438933
1764767604.8321428,-3.7387,1.02242,1.15976,0.97961175,-0.029846115,0.12438933
1764767604.8321428,-3.7387,1.02242,1.15976,0.97961175,-0.029846115,0.12438933
1764767604.8321428,-3.7387,1.02242,1.15976,0.97961175,-0.029846115,0.12438933
1764767604.8321428,-3.7387,1.02242,1.15976,0.97961175,-0.029846115,0.12438933
