Timestamp,Channel1_filtered,Channel2_filtered,Channel3_filtered,Channel4_filtered,Channel5_filtered,Channel6_filtered,Channel7_filtered,Channel8_filtered
1764434970.962871,0.00872062633089965,0.014952979723540372,0.01653018154775765,0.014215131530065706,0.012658699486159084,0.01881371906679541,0.01466644788249516,0.008190006740612543
1764434970.962871,-2.754615294029697,0.6375290043888319,1.0126135669072285,0.20545024007903495,-1.7896292322294765,-2.9794677784044894,3.999248947651007,0.34233490119945
1764434970.962871,-2.041481691597905,3.6982296226449005,4.375890517364168,3.125964267489719,1.7808717594538233,0.19139739018305058,9.409085387541056,2.4705697664771367
1764434970.962871,-2.753850413416215,-0.5639860767664879,-0.309545872218171,-0.5912505356529615,-0.8047495847141822,-2.032414367919507,4.069129045641052,1.2239753821619335
1764434970.962871,-0.8335449194151162,-2.4947035049005803,-3.1754255775717084,-2.5910109495318894,-2.0214352928321797,-2.162379132144064,-5.58339352984081,-1.8042413458158473
1764434970.962871,2.3762190037212267,-1.5697241741775811,-2.011872109414793,-1.220000959888484,0.4633506604447307,2.424038662995386,-4.115244612142376,-1.578574918867699
1764434970.962871,4.287415343856552,0.8696714910283287,0.4067848642275752,0.4467959490013282,1.4941498962564619,2.4058989808297158,-4.030923447496262,-0.2639038773637109
1764434970.962871,3.4847474792797453,1.3844328909027708,1.0632894756407993,1.40662776522472,1.2799715012843218,2.1965183505577985,-2.594073193825504,1.186754134617847
1764434970.962871,-1.6964721829088603,-1.5686795877691628,-1.8984434117471232,-1.034706678147187,-1.1152311388668354,-0.7975623994172683,-2.6897468608362956,-3.444982980989015
1764434970.962871,-2.6036313735581196,1.2068049085571557,1.7541998170799737,1.425239133668132,0.44164463164607404,-0.15762283653483408,3.6824859196880584,-0.6966398645874377
1764434970.962871,-2.1425619017591093,0.2819601662342175,1.161066143294728,0.08969757793337907,-1.3206666383739971,-1.9064624031514106,5.1833806707455645,3.411161820841506
1764434970.962871,-1.2661093559436096,-0.7095049356544789,-0.299290450543206,-0.9361186944513448,-1.222967642830925,-2.778275679030946,3.892867655431202,2.834207864818084
1764434970.962871,1.8594001331320047,2.725282029624046,3.8372017409404005,2.623015325092731,2.523591707098146,0.9898435376472342,6.0854172189592175,3.9567576847367274
1764434970.962871,-2.463153357085547,-1.4060653512821994,-1.1186300102394935,-0.8930529274640133,-0.5606168928140959,-0.6611035272019764,-0.8884672343161392,-2.7683664318278893
1764434970.962871,-1.0841632128751681,-0.2556167407440061,-0.6110921268413089,0.8143410618892134,1.5320437528265352,2.925244755328214,-3.689098411352016,-4.373591162634389
1764434970.962871,-1.5140862279986889,-2.398570058936709,-3.432761272851855,-2.566098433661992,-1.3136459742417248,-0.07662374765292401,-6.839002342081553,-4.184192569756068
1764434970.962871,5.792510228059733,0.5498988922268776,-1.620443624743581,-1.3318066843304603,-1.2903755323419086,0.35370635736384193,-4.211967639211125,2.9355706374110975
1764434970.962871,5.670555284243642,1.0994033253837079,-0.04696588949961711,0.43292461854518693,0.3487521014641569,1.1795623419179284,-2.798063266340753,1.7862565572152245
1764434970.962871,1.1209139108813841,-1.3748423670325793,-1.226407309591632,-1.6156928699331852,-1.1903038249468585,-2.1446442653631825,-2.198544846437028,-1.2816641870286656
1764434970.962871,2.761021877901974,2.2646608781218025,2.834860903236353,1.5731438675323386,0.8032015107729839,-0.48469359858770344,5.215104953148281,3.1728076854993876
1764434970.962871,-6.559822871730406,0.11502472210855641,2.347673517567947,1.7063609376042694,0.731862656500901,-0.5775702263021223,6.176048210935111,0.08204979747773655
1764434970.962871,-13.245578495788926,-0.9892960784905075,2.506309873469774,3.1107286974888333,2.714332315515794,2.4158186359255147,7.285405751718549,-0.7651568822587808
1764434971.005267,-4.524125430967878,-0.37420660323635585,0.2950555085461465,0.38287455527567205,0.2987234452609276,-0.20801345200448146,3.344842602273035,-1.7021873733731283
1764434971.005267,8.719318319667853,1.4464917082045594,-1.4379913326823908,-2.5527241071467963,-3.02343748107731,-2.6692245184846892,-4.035266364465116,-0.9111470298813079
1764434971.005267,7.299427182702352,-0.36808543772313507,-3.0611834566550495,-2.603657320565227,-1.8478518967475126,-0.7237017378206064,-5.356836507257151,2.6137425999443087
1764434971.005267,3.452379716574881,-0.4818378473587249,-0.9675263973276047,-0.5368972520369306,0.4265289187857111,1.3438504617515545,-4.482384866039858,0.9545486905571667
1764434971.005267,0.7836308461301491,-0.39207155058239374,-0.19129721919376874,0.7438294982668141,1.1898656076994678,1.6602144939384558,-2.2551528924357425,-0.7481122279844329
1764434971.005267,-0.20138358503208825,0.6969067858862937,0.31720775406018853,1.2532930825106292,1.8200833736360873,2.067397772120426,-1.2450533346054298,-0.5479111575755229
1764434971.005267,-3.0510863467405698,-1.371790956424348,-0.33453972728152515,-0.4028422519786272,-0.4706717308887528,-0.4539123736401628,-1.5134972281256365,-2.463884426400435
1764434971.005267,-3.9935821789112587,-1.295720644718368,0.4309997153165326,-0.23837620186078157,-0.6853327933919326,-1.9562722959301364,2.813885559484863,-0.870439337046288
1764434971.005267,-2.8677863683165343,-0.1135729145710701,-0.22853053282209113,-0.9974272850531342,-1.822881062096585,-2.8739031060617135,3.5559557628409886,-0.7025724913553468
1764434971.005267,1.3985049149137692,2.5916413012057267,2.5484982955485918,2.1058732884952778,0.9064662195685462,1.3010933669136326,5.270038763066474,3.1896165515129424
1764434971.005267,2.370342417942153,3.5326770622392023,3.6263617943800397,2.839487664653631,2.5240459959922164,2.414086999104781,5.247285824186028,4.013322668438271
1764434971.005267,-0.40442874286489205,-0.19494898590199194,-0.566400663979252,-1.2000555853415644,-0.8834410834639471,-1.6928464187778527,-0.31187256169346633,-0.043284975471326925
1764434971.005267,-0.9467902661811817,-2.8360638181345923,-3.2576607189053397,-2.7487870452750607,-1.939224508070886,-1.2370002007276473,-5.709066360347693,-2.619007661370859
1764434971.005267,0.4045143114557874,-2.542552511769029,-2.430680176315297,-1.1046167506330684,-0.579956051163563,0.31024897065388835,-5.417298809908013,-1.5872171515570037
1764434971.006785,1.213846506566071,-1.1759043286446007,-0.41931774986054915,1.1913153166512653,1.4413288541374987,2.3559499001815274,-1.7419773236705876,-0.5663297073762104
1764434971.006785,2.9746669851128624,-1.1925488810571043,-2.5195888507441437,-1.538571074338014,-0.16179331611733705,0.2186125373090334,-3.8930970168950716,-0.31578441103793653
1764434971.0073211,4.850959119205718,4.97758745633381,3.212231079218233,2.074742408206686,1.858596109457255,1.8038775653975514,0.8905232847527812,0.9642054873076971
1764434971.0073211,-2.446622786360606,3.36037024634765,3.754704386734559,2.2575202339931004,1.2370540203557807,0.09631192393359356,4.808703383234953,-0.4280218433469899
1764434971.0073211,-7.127366810550175,-3.3833761207937743,-1.7755805498997912,-3.034531871568454,-3.7116405988947263,-4.306939494360767,1.6444835381223157,-1.1471711109896932
1764434971.0073211,-10.0564015076219,-3.7974134638394847,-2.1162977501031786,-1.849382622471194,-2.1796563989384414,-2.451261694195667,1.5441977405653722,-1.3414838891416665
1764434971.0088167,1.8289264551353552,1.9101282007593146,2.984513606519885,3.817465958779101,3.290661571687706,2.482388222610129,5.723530004327666,3.016231786049461
1764434971.0088167,18.611595715673072,4.464282026586131,2.7671508800067226,1.9874909269303602,1.3073597168612021,1.2040883158747575,2.0304737380174442,6.3039327639145215
1764434971.0088167,6.38811660013185,-0.5100604067447965,-2.8498194549867044,-2.601963792300454,-2.3554976786686392,-1.324977323132652,-5.257912146856722,1.4794827702300342
1764434971.0088167,-13.984490119310239,-3.562421239178847,-2.5757860874003513,-1.219287462666037,-0.2019790136279099,1.1217040071523683,-4.39330848747393,-5.712188276703042
1764434971.052185,-13.225659235281753,-1.6727201415511788,0.20895952272435703,0.6566994161770753,2.4197250100603642,3.0656024651594103,-1.5219406509923061,-6.807213413152732
1764434971.052185,5.337147762464384,0.5923417771560446,-0.586187921073934,-0.5386896261213954,0.09490761371450374,-0.14446468693569592,-3.28220718371455,0.07470522160620874
1764434971.052185,12.485974513808868,-0.028918339881778055,-2.6934802576005747,-3.18674116459623,-3.3385071258254553,-4.032557858818267,-3.7383306607857403,4.792672981969413
1764434971.052185,0.22722144115413823,1.2001558598372761,2.3219212973800554,1.714741764386644,0.8147445834025818,0.2312372761700443,3.454697647679805,-1.8143313654281685
1764434971.052185,-3.926026273143509,3.0599663542186053,4.56576080574206,4.1237011742637675,3.031171032238397,2.3831139966573343,6.975983246004536,-0.8992655861762797
1764434971.052185,-3.7734724160572664,-2.577707661151271,-2.1893243594802727,-1.8173104259636699,-3.136860421572196,-2.6187939383709162,2.0031368938555114,2.5500001565774175
1764434971.052185,0.9204189747530527,1.1678499062327286,2.316219275288956,2.296354452063067,1.890627558377608,1.4497041552258347,4.728863039337597,4.659687228840621
1764434971.052185,1.2913587111024323,1.1077339107848605,0.8667154760412066,0.05198457993164851,0.5092925855734917,0.2433090636105632,0.8383011416646845,1.6064501954303045
1764434971.052185,-2.2001641133099716,-2.250270560757896,-3.2470787848626106,-3.0600981642299603,-2.1343446930124,-1.7920719914831928,-5.896501515770884,-4.4110676711430505
1764434971.052185,2.3176020221248885,1.0033725037160266,0.07094211516986171,0.27544305137124314,1.6471286713324054,2.25208898116413,-3.008530510804369,-0.9794892216608784
1764434971.052185,-0.4268950392142258,-2.139809035880935,-2.5869627456913262,-1.5781785153771992,-1.290992773616173,-0.891163679396573,-4.430279431968895,-2.8295619431761754
1764434971.052185,-0.8779968423608139,-2.570044004700936,-2.566428861374491,-1.6923129669943875,-1.7206825954719829,-1.176601037846193,-3.7742517304375967,-2.610800164881173
1764434971.0532024,1.9544417816185953,1.1842629114635348,1.1333252338604431,1.1833732755151067,1.2238837799306435,1.4769102830985572,1.1349682341025267,1.8038806836052124
1764434971.0532024,1.5290674500887573,3.356935570776177,3.661550231860014,2.6942965527757368,2.2615466942664724,1.47371271232054,4.943617428453743,2.8661776145664817
1764434971.0532024,-0.2064352748892458,1.5026778913957632,2.0836283251488377,1.1376013407214647,0.3087534461081026,-0.25497886333850783,3.6124315523504933,1.2977563962515977
1764434971.0532024,-0.9188148302284515,-0.0048827552576387045,0.6094180221009113,0.30469088784615317,-0.20585999681674355,-0.8839308762105234,3.0672404907513564,1.2464021436089798
1764434971.0532024,-2.0878628045826537,-0.43053796250701915,0.3904852564781332,-0.1740143384898183,-1.054003102307349,-1.406499797729754,2.7862599996320854,1.2854937060630913
1764434971.0532024,-2.4093428846762714,-0.9932862858050955,-0.8512290434225146,-0.18688298928840003,-0.7671401722007787,-0.5636082652509647,-0.16661109496109072,-0.8321305532951718
1764434971.0532024,-2.19756481916402,-3.128735461477484,-3.5037994040493254,-2.336428334817379,-1.0391394282646458,-0.6235082591267622,-5.677818133707819,-4.450715389444636
