Timestamp,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
1764435127.0319288,-210871.395,-212014.755,-205730.055,-220866.66,-215440.92,-212824.395
1764435127.0319288,-210860.82,-212004.495,-205734.105,-220863.69,-215454.555,-212827.59
1764435127.0319288,-210844.44,-211988.07,-205754.445,-220870.08,-215459.145,-212832.18
1764435127.0319288,-210823.65,-211967.055,-205789.14,-220880.115,-215464.905,-212839.065
1764435127.0319288,-210818.385,-211961.34,-205835.76,-220904.37,-215475.795,-212857.83
1764435127.0319288,-210828.87,-211971.555,-205860.69,-220926.915,-215463.6,-212865.885
1764435127.0319288,-210844.17,-211986.72,-205853.94,-220925.115,-215446.905,-212858.415
1764435127.0319288,-210865.77,-212007.69,-205831.935,-220914.27,-215440.245,-212850.63
1764435127.0319288,-210894.165,-212035.77,-205799.49,-220903.515,-215434.44,-212843.07
1764435127.0319288,-210885.615,-212027.76,-205768.89,-220896.63,-215438.715,-212840.82
1764435127.0319288,-210835.26,-211977.0,-205767.045,-220903.695,-215476.605,-212862.15
1764435127.0319288,-210777.255,-211919.49,-205791.3,-220932.495,-215517.015,-212897.565
1764435127.03257,-210731.085,-211874.49,-205814.655,-220954.41,-215531.955,-212917.59
1764435127.03257,-210709.755,-211853.115,-205835.625,-220959.63,-215529.795,-212919.3
1764435127.03257,-210726.18,-211868.82,-205854.84,-220960.98,-215516.97,-212915.25
1764435127.03257,-210785.31,-211927.635,-205847.28,-220948.605,-215472.6,-212888.34
1764435127.03257,-210849.885,-211992.48,-205813.53,-220911.93,-215424.855,-212846.265
1764435127.03257,-210917.205,-212059.8,-205766.595,-220864.905,-215387.1,-212801.895
1764435127.03257,-210993.03,-212134.59,-205716.465,-220821.795,-215354.52,-212761.125
1764435127.03257,-211030.02,-212171.22,-205674.795,-220786.02,-215336.43,-212729.625
1764435127.03257,-211005.36,-212147.55,-205679.295,-220782.15,-215368.875,-212739.885
1764435127.03257,-210944.34,-212086.665,-205719.39,-220814.37,-215416.035,-212778.18
1764435127.03257,-210876.48,-212018.4,-205769.79,-220855.14,-215451.54,-212817.015
1764435127.03257,-210807.36,-211950.495,-205829.01,-220898.115,-215485.74,-212857.155
1764435127.077185,-210772.485,-211916.07,-205878.87,-220935.015,-215505.315,-212888.79
1764435127.078197,-210780.27,-211923.405,-205893.63,-220954.23,-215488.215,-212893.65
1764435127.078197,-210799.17,-211942.215,-205882.38,-220951.89,-215470.305,-212885.865
1764435127.0792167,-210822.705,-211966.02,-205856.28,-220940.775,-215462.61,-212878.08
1764435127.0792167,-210850.02,-211993.965,-205819.065,-220928.985,-215455.095,-212869.665
1764435127.0792167,-210849.705,-211993.605,-205775.73,-220910.265,-215447.85,-212855.445
1764435127.0792167,-210838.815,-211982.31,-205747.74,-220885.875,-215456.58,-212844.915
1764435127.0792167,-210830.85,-211974.705,-205750.665,-220884.12,-215470.305,-212849.37
1764435127.0792167,-210814.695,-211958.73,-205768.395,-220889.655,-215472.735,-212852.655
1764435127.0792167,-210795.435,-211939.02,-205798.455,-220896.72,-215474.805,-212856.255
1764435127.0792167,-210811.14,-211953.915,-205826.49,-220901.175,-215466.795,-212854.995
1764435127.0792167,-210867.885,-212009.625,-205826.04,-220891.635,-215426.07,-212830.92
1764435127.0792167,-210915.36,-212056.56,-205815.465,-220876.965,-215400.15,-212810.49
1764435127.0792167,-210938.355,-212079.15,-205800.525,-220867.02,-215396.955,-212803.47
1764435127.0792167,-210962.925,-212104.035,-205774.065,-220857.795,-215393.985,-212797.215
1764435127.0802095,-210948.84,-212090.49,-205747.785,-220850.415,-215400.195,-212794.695
1764435127.0802095,-210895.155,-212037.66,-205751.88,-220858.92,-215440.245,-212817.375
1764435127.0802095,-210833.91,-211978.575,-205780.365,-220888.935,-215481.78,-212853.6
1764435127.0802095,-210781.17,-211926.87,-205807.725,-220911.885,-215498.385,-212874.84
1764435127.0802095,-210758.175,-211903.11,-205833.24,-220919.805,-215499.06,-212879.475
1764435127.0802095,-210775.995,-211919.94,-205856.145,-220923.09,-215488.125,-212877.09
1764435127.0802095,-210836.295,-211978.845,-205850.655,-220911.84,-215444.79,-212850.945
1764435127.1256883,-210900.285,-212041.665,-205817.67,-220874.49,-215397.855,-212808.24
1764435127.1256883,-210961.71,-212102.415,-205785.135,-220841.865,-215374.365,-212778.54
1764435127.1256883,-210997.17,-212138.325,-205760.745,-220830.705,-215371.26,-212770.08
1764435127.1256883,-210981.78,-212124.645,-205739.82,-220825.98,-215380.485,-212769.99
1764435127.1256883,-210925.845,-212069.565,-205745.805,-220834.53,-215421.255,-212792.58
1764435127.1256883,-210865.545,-212009.535,-205777.755,-220866.345,-215464.905,-212830.74
1764435127.1256883,-210801.555,-211945.095,-205819.965,-220904.73,-215496.495,-212867.415
1764435127.1256883,-210735.63,-211879.395,-205869.87,-220943.43,-215525.205,-212903.19
1764435127.1256883,-210722.31,-211866.075,-205898.67,-220961.61,-215525.385,-212915.61
1764435127.1256883,-210778.605,-211921.605,-205884.18,-220947.705,-215477.505,-212886.945
1764435127.1256883,-210843.765,-211986.09,-205845.39,-220909.005,-215429.085,-212843.565
1764435127.1256883,-210915.72,-212057.46,-205798.905,-220864.86,-215393.715,-212802.48
1764435127.1256883,-210989.655,-212131.395,-205744.86,-220820.265,-215359.83,-212760.63
1764435127.1256883,-211022.73,-212164.245,-205701.39,-220783.905,-215342.19,-212729.085
1764435127.1256883,-210995.955,-212138.055,-205706.52,-220781.97,-215376.345,-212741.235
1764435127.1256883,-210935.655,-212078.475,-205746.255,-220815.945,-215423.775,-212781.015
1764435127.1256883,-210868.02,-212012.325,-205796.655,-220858.38,-215460.45,-212821.65
1764435127.1256883,-210798.36,-211943.925,-205851.465,-220898.61,-215492.04,-212858.91
1764435127.1256883,-210767.13,-211911.93,-205899.255,-220935.51,-215510.22,-212890.275
1764435127.1256883,-210779.19,-211922.145,-205912.8,-220955.76,-215494.155,-212896.35
1764435127.1256883,-210799.035,-211941.405,-205897.05,-220950.54,-215474.805,-212886.45
1764435127.1256883,-210840.12,-211982.22,-205853.265,-220920.255,-215449.56,-212859.495
1764435127.1266851,-210913.29,-212055.12,-205791.12,-220875.165,-215412.84,-212817.51
1764435127.1266851,-210948.255,-212089.995,-205738.38,-220835.97,-215390.7,-212782.815
1764435127.1720238,-210924.09,-212065.83,-205735.95,-220831.245,-215420.895,-212792.445
1764435127.1720238,-210868.02,-212011.065,-205771.095,-220864.545,-215466.615,-212831.82
1764435127.1720238,-210814.92,-211959.765,-205800.795,-220887.405,-215483.715,-212852.79
1764435127.1720238,-210790.08,-211935.51,-205826.715,-220893.345,-215483.445,-212855.625
1764435127.1720238,-210808.755,-211953.015,-205850.295,-220896.18,-215471.7,-212852.43
1764435127.1720238,-210866.67,-212009.265,-205845.48,-220884.795,-215428.815,-212826.195
