Timestamp,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
1764434190.8480968,-3.17408,1.64808,-0.01526,-0.63329916,0.7592754,-0.074401665
1764434190.8480968,-3.17408,1.64808,-0.01526,-0.63329916,0.7592754,-0.074401665
1764434190.8480968,-3.17408,1.64808,-0.01526,-0.63329916,0.7592754,-0.074401665
1764434190.8480968,-3.17408,1.64808,-0.01526,-0.63329916,0.7592754,-0.074401665
1764434190.8480968,-3.17408,1.64808,-0.01526,-0.63329916,0.7592754,-0.074401665
1764434190.8480968,-2.57894,1.6633399999999998,0.50358,-0.633238125,0.7592143650000001,-0.07470684
1764434190.8480968,-2.57894,1.6633399999999998,0.50358,-0.633238125,0.7592143650000001,-0.07470684
1764434190.8480968,-2.57894,1.6633399999999998,0.50358,-0.633238125,0.7592143650000001,-0.07470684
1764434190.8480968,-2.57894,1.6633399999999998,0.50358,-0.633238125,0.7592143650000001,-0.07470684
1764434190.8480968,-2.57894,1.6633399999999998,0.50358,-0.633238125,0.7592143650000001,-0.07470684
1764434190.8480968,-2.57894,1.6633399999999998,0.50358,-0.633238125,0.7592143650000001,-0.07470684
1764434190.8480968,-2.57894,1.6633399999999998,0.50358,-0.633238125,0.7592143650000001,-0.07470684
1764434190.8480968,-2.57894,1.6633399999999998,0.50358,-0.633238125,0.7592143650000001,-0.07470684
1764434190.8495948,-2.57894,1.6633399999999998,0.50358,-0.633238125,0.7592143650000001,-0.07470684
1764434190.8495948,-2.57894,1.6633399999999998,0.50358,-0.633238125,0.7592143650000001,-0.07470684
1764434190.8495948,-2.24322,1.96854,0.3815,-0.63281088,0.758970225,-0.0756834
1764434190.8495948,-2.24322,1.96854,0.3815,-0.63281088,0.758970225,-0.0756834
1764434190.8495948,-2.24322,1.96854,0.3815,-0.63281088,0.758970225,-0.0756834
1764434190.8495948,-2.24322,1.96854,0.3815,-0.63281088,0.758970225,-0.0756834
1764434190.8495948,-2.24322,1.96854,0.3815,-0.63281088,0.758970225,-0.0756834
1764434190.8495948,-2.24322,1.96854,0.3815,-0.63281088,0.758970225,-0.0756834
1764434190.8930943,-2.24322,1.96854,0.3815,-0.63281088,0.758970225,-0.0756834
1764434190.8930943,-2.24322,1.96854,0.3815,-0.63281088,0.758970225,-0.0756834
1764434190.8930943,-2.24322,1.96854,0.3815,-0.63281088,0.758970225,-0.0756834
1764434190.8930943,-2.24322,1.96854,0.3815,-0.63281088,0.758970225,-0.0756834
1764434190.8930943,-2.38056,1.51074,0.6103999999999999,-0.63256674,0.7586650500000001,-0.075012015
1764434190.8930943,-2.38056,1.51074,0.6103999999999999,-0.63256674,0.7586650500000001,-0.075012015
1764434190.8930943,-2.38056,1.51074,0.6103999999999999,-0.63256674,0.7586650500000001,-0.075012015
1764434190.8930943,-2.38056,1.51074,0.6103999999999999,-0.63256674,0.7586650500000001,-0.075012015
1764434190.8930943,-2.38056,1.51074,0.6103999999999999,-0.63256674,0.7586650500000001,-0.075012015
1764434190.8930943,-2.38056,1.51074,0.6103999999999999,-0.63256674,0.7586650500000001,-0.075012015
1764434190.8941092,-2.38056,1.51074,0.6103999999999999,-0.63256674,0.7586650500000001,-0.075012015
1764434190.8941092,-2.38056,1.51074,0.6103999999999999,-0.63256674,0.7586650500000001,-0.075012015
1764434190.8941092,-2.38056,1.51074,0.6103999999999999,-0.63256674,0.7586650500000001,-0.075012015
1764434190.8941092,-2.38056,1.51074,0.6103999999999999,-0.63256674,0.7586650500000001,-0.075012015
1764434190.8941092,-2.33478,1.69386,0.41202,-0.63281088,0.75878712,-0.074889945
1764434190.8941092,-2.33478,1.69386,0.41202,-0.63281088,0.75878712,-0.074889945
1764434190.8952646,-2.33478,1.69386,0.41202,-0.63281088,0.75878712,-0.074889945
1764434190.8952646,-2.33478,1.69386,0.41202,-0.63281088,0.75878712,-0.074889945
1764434190.8952646,-2.33478,1.69386,0.41202,-0.63281088,0.75878712,-0.074889945
1764434190.8962612,-2.33478,1.69386,0.41202,-0.63281088,0.75878712,-0.074889945
1764434190.8962612,-2.33478,1.69386,0.41202,-0.63281088,0.75878712,-0.074889945
1764434190.8962612,-2.33478,1.69386,0.41202,-0.63281088,0.75878712,-0.074889945
