Timestamp,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Channel7,Channel8
1764433644.7775128,37902.645,24811.11,66694.545,-4529.295,-31385.88,-48082.14,-9131.535,13487.94
1764433644.7775128,37917.675,24822.99,66702.69,-4527.63,-31387.14,-48071.79,-9137.88,13494.96
1764433644.7775128,37918.35,24825.645,66704.355,-4523.94,-31378.23,-48066.705,-9141.165,13493.205
1764433644.7775128,37914.93,24831.45,66711.06,-4516.2,-31364.01,-48063.375,-9139.86,13491.54
1764433644.7780323,37910.565,24837.12,66717.27,-4509.63,-31364.685,-48068.55,-9134.37,13490.46
1764433644.7780323,37899.09,24834.96,66725.09999999999,-4496.445,-31369.995,-48085.92,-9130.14,13486.005
1764433644.7780323,37882.98,24813.495,66709.08,-4507.56,-31379.355,-48100.32,-9120.915,13482.27
1764433644.7780323,37863.675,24774.615,66668.625,-4546.395,-31401.135,-48094.29,-9116.37,13474.98
1764433644.7780323,37867.545,24778.26,66670.11,-4534.92,-31386.105,-48087.63,-9120.69,13478.805
1764433644.7780323,37866.465,24772.68,66670.47,-4509.0,-31364.505,-48088.395,-9130.005,13472.73
1764433644.7780323,37861.47,24739.335,66643.65,-4504.275,-31349.745,-48078.585,-9137.655,13466.88
1764433644.7780323,37864.935,24735.105,66613.455,-4525.29,-31348.395,-48054.24,-9134.865,13466.295
1764433644.7780323,37882.035,24770.25,66617.415,-4551.615,-31371.57,-48067.47,-9143.055,13471.29
1764433644.7795558,37894.545,24795.72,66638.52,-4568.67,-31401.27,-48082.005,-9149.805,13475.205
1764433644.7795558,37902.735,24819.255,66687.795,-4535.46,-31388.355,-48077.685,-9142.695,13478.76
1764433644.7795558,37895.31,24816.285,66714.255,-4505.715,-31378.005,-48087.27,-9140.04,13479.885
1764433644.7795558,37885.59,24784.605,66692.205,-4517.054999999999,-31378.68,-48086.685,-9123.93,13491.18
1764433644.7795558,37874.97,24782.175,66683.565,-4527.315,-31388.85,-48099.195,-9125.82,13482.585
1764433644.7795558,37889.595,24825.33,66710.385,-4515.03,-31382.235,-48088.035,-9121.32,13486.5
1764433644.7795558,37904.535,24853.77,66727.845,-4510.395,-31383.045,-48091.455,-9131.76,13489.74
1764433644.7795558,37915.695,24858.135,66726.81,-4509.27,-31378.32,-48087.585,-9137.52,13493.97
1764433644.7795558,37919.295,24849.945,66717.81,-4508.01,-31370.13,-48074.67,-9145.395,13492.53
1764433644.7795558,37918.26,24840.045,66708.0,-4507.47,-31367.655,-48067.515,-9149.58,13490.46
1764433644.7795558,37912.23,24831.54,66705.03,-4508.054999999999,-31369.095,-48066.48,-9145.62,13488.57
1764433644.8259723,37906.335,24834.015,66712.545,-4503.96,-31370.085,-48066.705,-9137.88,13487.715
1764433644.8259723,37900.395,24829.785,66710.7,-4508.19,-31377.69,-48073.32,-9131.94,13486.68
1764433644.8259723,37890.225,24813.63,66700.08,-4518.045,-31388.13,-48083.985,-9127.08,13483.935
1764433644.827492,37890.765,24809.805,66700.575,-4519.08,-31388.895,-48085.605,-9121.59,13487.715
1764433644.827492,37891.44,24814.8,66701.88,-4519.26,-31392.27,-48089.7,-9129.285,13485.06
1764433644.827492,37896.93,24820.65,66703.005,-4516.83,-31389.48,-48085.65,-9135.72,13485.42
1764433644.827492,37907.235,24826.635,66702.825,-4510.395,-31381.335,-48073.86,-9138.24,13489.425
1764433644.8284988,37911.87,24829.38,66701.43,-4505.895,-31377.33,-48066.615,-9148.32,13487.13
1764433644.8284988,37907.46,24825.735,66700.44,-4504.455,-31376.835,-48064.59,-9154.845,13482.27
1764433644.8284988,37900.125,24808.5,66692.745,-4505.625,-31374.495,-48059.19,-9146.79,13482.945
1764433644.8284988,37884.51,24765.66,66665.61,-4515.705,-31379.04,-48058.245,-9138.285,13479.975
1764433644.8284988,37870.065,24761.16,66658.86,-4519.035,-31386.78,-48068.055,-9138.15,13471.2
1764433644.829504,37866.285,24777.225,66662.37,-4526.685,-31394.655,-48079.665,-9131.805,13470.705
1764433644.829504,37884.195,24815.745,66696.255,-4518.72,-31399.29,-48091.005,-9130.905,13477.635
1764433644.829504,37901.43,24843.78,66727.485,-4506.255,-31400.145,-48103.65,-9141.615,13482.09
1764433644.829504,37903.86,24840.27,66725.81999999999,-4498.514999999999,-31387.77,-48095.595,-9147.33,13484.115
1764433644.829504,37902.51,24838.245,66718.70999999999,-4494.105,-31376.88,-48075.84,-9145.44,13484.745
1764433644.829504,37901.835,24833.61,66710.43,-4494.014999999999,-31373.1,-48070.71,-9156.465,13479.165
1764433644.829504,37908.9,24825.645,66703.005,-4498.2,-31374.99,-48071.07,-9159.57,13480.515
1764433644.8305063,37909.935,24814.485,66691.305,-4503.915,-31373.64,-48067.155,-9157.365,13483.17
1764433644.8305063,37908.0,24800.76,66682.26,-4508.685,-31375.395,-48070.035,-9148.95,13487.76
1764433644.8305063,37908.63,24810.66,66699.81,-4501.08,-31379.715,-48082.41,-9144.225,13490.73
1764433644.871894,37896.615,24803.37,66700.62,-4503.51,-31379.625,-48083.49,-9133.2,13487.895
1764433644.871894,37889.505,24802.92,66702.915,-4506.974999999999,-31379.895,-48084.795,-9128.205,13485.42
1764433644.871894,37885.86,24784.875,66691.125,-4513.365,-31381.65,-48093.39,-9135.315,13482.18
1764433644.871894,37884.78,24769.71,66684.51,-4507.965,-31372.38,-48080.925,-9136.98,13482.675
1764433644.871894,37881.495,24772.365,66684.375,-4500.945,-31366.215,-48073.995,-9145.08,13476.51
1764433644.871894,37883.025,24796.665,66690.54,-4499.73,-31363.965,-48070.305,-9159.705,13465.53
1764433644.871894,37890.09,24820.47,66702.285,-4499.595,-31362.48,-48067.74,-9160.47,13470.885
1764433644.871894,37904.76,24850.62,66729.78,-4494.554999999999,-31364.55,-48070.08,-9153.09,13486.05
1764433644.871894,37927.89,24887.565,66764.7,-4477.724999999999,-31358.205,-48070.98,-9143.28,13497.435
1764433644.871894,37922.13,24881.445,66765.825,-4479.3,-31360.815,-48082.23,-9138.33,13487.895
1764433644.871894,37892.88,24839.145,66738.555,-4499.865,-31375.53,-48095.955,-9141.57,13478.13
1764433644.871894,37887.885,24814.305,66723.255,-4500.315,-31370.58,-48079.755,-9131.625,13490.595
1764433644.871894,37880.235,24796.08,66708.22499999999,-4502.52,-31368.915,-48083.985,-9133.695,13485.555
1764433644.871894,37865.835,24769.485,66673.305,-4517.955,-31373.82,-48087.63,-9153.54,13469.445
1764433644.871894,37872.855,24760.26,66651.84,-4522.77,-31372.56,-48082.905,-9156.69,13472.46
1764433644.871894,37893.51,24785.865,66669.795,-4513.095,-31363.56,-48074.31,-9159.255,13479.57
1764433644.871894,37914.84,24826.32,66707.685,-4501.755,-31357.305,-48069.945,-9159.3,13483.98
1764433644.871894,37921.095,24840.585,66737.43,-4494.24,-31357.125,-48070.305,-9153.45,13487.67
1764433644.871894,37911.87,24831.765,66757.23,-4486.41,-31357.215,-48072.735,-9145.26,13490.01
1764433644.871894,37896.39,24834.06,66775.815,-4475.925,-31355.865,-48079.89,-9146.52,13485.42
1764433644.8729165,37891.62,24849.27,66772.575,-4481.91,-31361.58,-48087.495,-9137.61,13486.23
1764433644.8729165,37891.485,24867.18,66766.905,-4492.845,-31371.03,-48095.73,-9135.81,13484.43
1764433644.8729165,37893.105,24868.44,66760.605,-4500.36,-31371.345,-48094.155,-9137.205,13484.115
1764433644.8729165,37896.435,24856.02,66757.185,-4493.655,-31364.775,-48089.745,-9142.38,13482.09
1764433644.915814,37895.49,24818.535,66742.56,-4483.665,-31352.67,-48082.095,-9151.875,13480.875
1764433644.915814,37897.65,24796.395,66721.545,-4485.825,-31343.085,-48069.99,-9156.24,13484.16
1764433644.915814,37897.47,24788.16,66708.315,-4493.52,-31345.02,-48067.92,-9157.905,13488.21
1764433644.9163227,37901.16,24806.97,66726.765,-4486.32,-31343.715,-48065.355,-9149.76,13493.97
1764433644.9163227,37899.36,24839.82,66751.155,-4481.37,-31345.65,-48070.575,-9147.6,13476.825
1764433644.9163227,37894.635,24849.945,66761.145,-4481.054999999999,-31347.27,-48078.855,-9144.045,13475.79
1764433644.9163227,37886.31,24840.72,66757.185,-4491.179999999999,-31357.35,-48087.855,-9136.395,13481.1
1764433644.9163227,37895.58,24838.785,66755.88,-4493.16,-31358.475,-48089.385,-9126.99,13495.545
1764433644.9163227,37907.01,24839.64,66760.155,-4492.98,-31363.47,-48096.54,-9134.055,13496.94
1764433644.9163227,37899.54,24836.94,66762.855,-4487.804999999999,-31359.51,-48094.515,-9146.79,13479.975
1764433644.9163227,37895.13,24834.105,66757.41,-4490.235,-31358.61,-48094.02,-9154.53,13477.905
1764433644.9163227,37909.575,24858.135,66780.36,-4466.61,-31335.705,-48070.575,-9155.745,13482.36
1764433644.9163227,37919.97,24866.955,66789.72,-4453.425,-31321.08,-48055.59,-9149.49,13488.705
1764433644.9163227,37931.985,24870.69,66792.555,-4450.635,-31318.605,-48054.915,-9142.785,13498.47
1764433644.9163227,37913.445,24839.82,66764.745,-4478.355,-31346.595,-48082.68,-9151.29,13493.115
1764433644.9163227,37898.73,24827.31,66756.645,-4488.885,-31359.33,-48097.215,-9150.345,13488.03
1764433644.9163227,37880.685,24825.51,66763.98,-4482.135,-31352.985,-48095.01,-9142.92,13469.895
1764433644.9163227,37864.035,24811.92,66755.52,-4477.77,-31341.195,-48083.355,-9134.595,13451.58
1764433644.9163227,37858.77,24784.515,66721.68,-4493.79,-31347.675,-48086.46,-9131.67,13463.64
1764433644.9163227,37869.255,24766.47,66693.59999999999,-4515.389999999999,-31367.475,-48102.57,-9143.1,13482.36
1764433644.9652617,37883.61,24774.165,66699.855,-4508.955,-31362.03,-48097.755,-9152.46,13480.965
1764433644.9652617,37904.4,24772.005,66694.545,-4516.29,-31364.325,-48096.495,-9164.97,13486.545
1764433644.9652617,37913.445,24792.255,66711.51,-4508.73,-31360.995,-48092.67,-9167.94,13482.585
1764433644.9652617,37915.155,24816.33,66743.775,-4483.845,-31346.145,-48084.075,-9159.57,13483.395
1764433644.9652617,37908.99,24810.705,66743.55,-4483.395,-31346.37,-48085.695,-9151.47,13483.935
1764433644.9662597,37899.27,24786.855,66726.045,-4489.92,-31351.905,-48094.65,-9148.455,13480.695
1764433644.9662597,37885.32,24778.395,66728.925,-4486.995,-31349.025,-48094.92,-9137.43,13480.605
1764433644.9662597,37871.01,24765.66,66727.26,-4486.995,-31346.91,-48091.815,-9129.78,13475.475
1764433644.9662597,37864.98,24770.115,66724.73999999999,-4488.705,-31344.48,-48089.79,-9131.715,13469.535
1764433644.9662597,37868.67,24798.6,66726.405,-4495.995,-31350.78,-48093.75,-9141.57,13464.45
1764433644.9662597,37885.05,24839.28,66747.735,-4490.054999999999,-31351.455,-48092.895,-9154.44,13461.3
1764433644.9662597,37909.575,24854.535,66762.855,-4480.965,-31347.09,-48086.19,-9155.88,13484.205
1764433644.9662597,37922.715,24847.02,66768.48,-4474.53,-31341.195,-48078.99,-9150.525,13505.31
1764433644.9662597,37931.805,24839.91,66771.36,-4471.965,-31342.77,-48081.465,-9147.645,13514.67
1764433644.9662597,37951.785,24863.67,66796.73999999999,-4447.44,-31322.655,-48067.425,-9131.535,13514.13
1764433644.9662597,37930.275,24851.025,66784.41,-4462.29,-31340.79,-48088.575,-9138.105,13493.07
1764433644.9662597,37896.57,24828.48,66760.47,-4487.04,-31365.765,-48113.775,-9144.09,13471.605
1764433644.9662597,37879.38,24822.135,66751.875,-4490.73,-31365.765,-48111.345,-9138.555,13466.16
1764433644.9662597,37884.645,24822.63,66750.885,-4486.095,-31359.555,-48104.595,-9136.125,13472.955
1764433644.9662597,37891.575,24816.555,66742.155,-4490.595,-31361.67,-48107.07,-9143.145,13482.54
