Timestamp,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
1764434814.959161,-210780.495,-211726.755,-206087.67,-221181.345,-215557.605,-212531.49
1764434814.959161,-210774.465,-211720.14,-206119.755,-221220.72,-215563.725,-212557.995
1764434814.9601824,-210812.67,-211755.69,-206096.04,-221216.49,-215523.09,-212538.195
1764434814.9601824,-210879.675,-211820.445,-206045.685,-221172.615,-215476.065,-212492.835
1764434814.9601824,-210957.255,-211896.99,-205991.64,-221123.7,-215439.21,-212448.33
1764434814.9601824,-211023.63,-211963.545,-205935.57,-221073.885,-215402.445,-212403.105
1764434814.9601824,-211039.38,-211980.375,-205901.415,-221031.315,-215392.32,-212372.235
1764434814.9601824,-211007.52,-211951.395,-205925.175,-221033.7,-215430.93,-212389.38
1764434814.9601824,-210948.345,-211894.38,-205973.37,-221071.32,-215474.58,-212429.835
1764434814.9601824,-210878.235,-211824.765,-206027.145,-221115.465,-215508.78,-212470.245
1764434814.9601824,-210815.64,-211762.035,-206081.055,-221159.115,-215540.28,-212509.395
1764434814.9601824,-210807.99,-211754.115,-206116.65,-221200.605,-215548.695,-212537.88
1764434814.9601824,-210828.555,-211773.915,-206109.855,-221214.915,-215525.745,-212536.665
1764434814.9601824,-210850.965,-211795.515,-206085.96,-221205.87,-215510.49,-212526.405
1764434814.9601824,-210880.89,-211824.945,-206050.59,-221188.905,-215500.77,-212514.57
1764434814.9601824,-210918.06,-211862.205,-205995.69,-221154.975,-215474.805,-212484.69
1764434814.9601824,-210933.045,-211877.55,-205947.855,-221108.04,-215458.11,-212450.22
1764434814.9601824,-210924.405,-211869.945,-205945.83,-221088.6,-215474.67,-212446.125
1764434814.9601824,-210911.58,-211857.3,-205962.93,-221091.795,-215485.605,-212451.66
1764434814.9601824,-210875.31,-211821.435,-206009.955,-221123.7,-215509.86,-212478.93
1764434814.9601824,-210815.91,-211762.89,-206066.79,-221167.44,-215541.945,-212517.765
1764434815.0054169,-210806.64,-211752.99,-206100.945,-221205.645,-215547.255,-212543.055
1764434815.0054169,-210833.73,-211778.145,-206084.745,-221207.22,-215513.415,-212529.42
1764434815.0054169,-210893.715,-211835.88,-206039.61,-221167.89,-215470.665,-212488.47
1764434815.0054169,-210969.63,-211910.85,-205985.655,-221118.39,-215433.315,-212443.785
1764434815.0054169,-211035.42,-211977.36,-205931.88,-221070.195,-215398.215,-212399.64
1764434815.0054169,-211048.92,-211992.705,-205900.155,-221028.66,-215389.755,-212370.12
1764434815.0054169,-211014.09,-211959.945,-205924.14,-221031.0,-215428.005,-212387.22
1764434815.0054169,-210955.725,-211902.66,-205974.045,-221070.15,-215472.33,-212428.665
1764434815.0054169,-210884.895,-211833.0,-206028.99,-221115.105,-215507.025,-212469.435
1764434815.0054169,-210821.445,-211770.0,-206081.505,-221157.0,-215536.59,-212506.74
1764434815.0054169,-210814.65,-211762.53,-206114.58,-221195.97,-215541.855,-212532.525
1764434815.0054169,-210834.09,-211781.52,-206103.6,-221204.61,-215514.855,-212526.36
1764434815.0054169,-210875.13,-211820.58,-206061.525,-221173.2,-215479.44,-212493.555
1764434815.0066755,-210951.315,-211895.01,-206005.14,-221124.78,-215442.27,-212449.68
1764434815.0066755,-211019.04,-211962.555,-205949.295,-221077.125,-215406.765,-212406.03
1764434815.0066755,-211032.585,-211976.415,-205914.51,-221033.79,-215396.46,-212375.25
1764434815.0066755,-211001.13,-211946.67,-205937.595,-221035.905,-215434.305,-212392.395
1764434815.0076995,-210941.46,-211889.115,-205984.8,-221073.21,-215476.47,-212431.95
1764434815.0076995,-210869.91,-211819.635,-206037.72,-221117.04,-215510.04,-212471.505
1764434815.0076995,-210808.08,-211759.11,-206090.19,-221160.24,-215540.28,-212510.07
1764434815.0076995,-210803.67,-211753.215,-206122.59,-221199.705,-215545.77,-212536.26
1764434815.0086873,-210831.75,-211779.72,-206103.735,-221200.2,-215511.255,-212521.905
1764434815.0086873,-210888.99,-211834.395,-206054.1,-221158.26,-215466.885,-212478.975
1764434815.0086873,-210949.02,-211892.445,-205986.42,-221097.105,-215420.625,-212423.535
1764434815.0557556,-211017.69,-211961.88,-205956.54,-221076.63,-215409.915,-212405.94
1764434815.0557556,-210997.26,-211944.24,-205950.915,-221069.655,-215432.145,-212411.655
1764434815.0557556,-210934.8,-211883.895,-205976.34,-221084.28,-215478.765,-212441.4
1764434815.0557556,-210873.555,-211822.92,-206013.69,-221118.795,-215515.845,-212478.39
1764434815.0557556,-210804.3,-211753.89,-206059.365,-221160.195,-215546.13,-212515.92
1764434815.0557556,-210735.72,-211686.165,-206087.355,-221182.02,-215557.425,-212534.055
1764434815.0557556,-210779.415,-211727.925,-206100.72,-221199.255,-215539.92,-212536.575
1764434815.0557556,-210839.895,-211785.84,-206058.42,-221168.295,-215478.81,-212491.215
1764434815.0557556,-210917.61,-211862.385,-206020.935,-221132.61,-215441.55,-212453.82
1764434815.0557556,-211000.185,-211943.79,-205979.04,-221092.965,-215413.29,-212418.18
1764434815.0557556,-211044.78,-211988.655,-205945.11,-221066.37,-215398.305,-212395.365
1764434815.0557556,-211011.39,-211957.74,-205938.765,-221057.1,-215420.22,-212399.055
1764434815.0557556,-210950.1,-211899.015,-205968.78,-221074.515,-215469.81,-212431.59
1764434815.0557556,-210888.495,-211839.03,-206009.19,-221110.695,-215508.33,-212469.975
1764434815.0557556,-210817.44,-211769.73,-206057.07,-221153.13,-215539.965,-212508.63
1764434815.0557556,-210760.56,-211712.445,-206105.04,-221195.16,-215567.955,-212545.485
1764434815.0557556,-210776.76,-211726.17,-206119.26,-221216.94,-215555.13,-212553.225
1764434815.0557556,-210840.66,-211788.675,-206081.595,-221192.91,-215499.24,-212514.525
1764434815.0557556,-210910.77,-211857.705,-206035.47,-221149.755,-215455.815,-212470.605
