Timestamp,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
1764434112.664468,-212076.99,-212877.18,-205121.52,-220768.92,-216193.05,-210874.23
1764434112.664468,-212134.545,-212934.69,-205078.005,-220747.455,-216178.155,-210856.455
1764434112.664468,-212139.765,-212941.215,-205041.78,-220741.515,-216184.77,-210857.895
1764434112.664468,-212116.995,-212921.145,-205038.99,-220752.27,-216207.36,-210874.77
1764434112.664468,-212059.35,-212865.255,-205076.43,-220781.79,-216234.675,-210901.59
1764434112.664468,-211980.375,-212787.135,-205138.305,-220820.895,-216265.95,-210934.62
1764434112.664468,-211910.67,-212718.24,-205202.52,-220859.055,-216297.225,-210968.235
1764434112.664468,-211868.505,-212674.32,-205263.405,-220895.1,-216317.205,-210996.405
1764434112.664468,-211855.59,-212659.2,-205282.98,-220912.695,-216319.68,-211008.555
1764434112.665489,-211877.73,-212680.98,-205252.605,-220906.44,-216312.435,-211006.44
1764434112.665489,-211932.36,-212734.98,-205186.095,-220879.755,-216289.395,-210986.82
1764434112.665489,-212006.97,-212808.42,-205103.745,-220835.745,-216248.76,-210947.04
1764434112.665489,-212062.455,-212863.815,-205028.865,-220794.12,-216220.77,-210913.11
1764434112.665489,-212087.61,-212890.59,-204998.76,-220770.99,-216212.175,-210895.965
1764434112.665489,-212075.28,-212879.43,-205017.03,-220767.975,-216211.545,-210889.845
1764434112.665489,-212025.915,-212831.28,-205077.375,-220790.25,-216229.77,-210904.65
1764434112.665489,-211959.405,-212765.265,-205154.505,-220830.075,-216264.78,-210939.435
1764434112.665489,-211914.09,-212718.825,-205227.27,-220869.81,-216289.44,-210970.665
1764434112.665489,-211897.53,-212701.635,-205253.685,-220887.81,-216293.76,-210983.22
1764434112.665489,-211918.95,-212722.155,-205231.68,-220884.3,-216290.43,-210984.165
1764434112.665489,-211970.07,-212771.43,-205170.795,-220858.965,-216269.64,-210965.715
1764434112.7145514,-212040.135,-212840.73,-205091.37,-220814.46,-216229.14,-210925.395
1764434112.7145514,-212092.065,-212893.74,-205018.785,-220771.62,-216201.105,-210890.205
1764434112.7145514,-212115.6,-212918.76,-204991.065,-220747.14,-216192.06,-210871.53
1764434112.7145514,-212097.87,-212901.39,-205023.465,-220756.815,-216204.03,-210877.92
1764434112.7145514,-212025.24,-212830.74,-205097.58,-220796.955,-216237.645,-210911.085
1764434112.7145514,-211953.735,-212760.72,-205172.145,-220837.95,-216272.79,-210946.95
1764434112.7145514,-211905.63,-212712.57,-205238.295,-220873.545,-216293.94,-210973.995
1764434112.715549,-211889.25,-212695.695,-205261.515,-220890.24,-216296.595,-210985.515
1764434112.715549,-211909.725,-212715.54,-205236.855,-220885.965,-216292.14,-210985.74
1764434112.715549,-211962.555,-212766.705,-205175.25,-220861.485,-216272.16,-210968.28
1764434112.715549,-212033.79,-212835.645,-205096.32,-220818.51,-216232.695,-210929.355
1764434112.715549,-212086.89,-212888.205,-205025.895,-220778.91,-216207.54,-210897.585
1764434112.715549,-212094.99,-212898.33,-205015.86,-220777.155,-216219.015,-210901.365
1764434112.715549,-212041.845,-212847.03,-205057.62,-220808.205,-216248.13,-210929.085
1764434112.715549,-211973.265,-212778.63,-205105.77,-220829.13,-216262.26,-210943.62
1764434112.715549,-211943.7,-212748.84,-205147.845,-220832.325,-216262.44,-210942.0
1764434112.715549,-211944.105,-212748.3,-205195.5,-220836.24,-216255.285,-210936.915
1764434112.715549,-211955.895,-212760.675,-205221.87,-220841.73,-216250.92,-210936.555
1764434112.715549,-211977.45,-212781.69,-205209.18,-220838.805,-216251.055,-210938.13
1764434112.715549,-212018.85,-212820.57,-205166.475,-220826.79,-216244.575,-210933.09
1764434112.715549,-212051.43,-212852.43,-205117.29,-220817.565,-216236.43,-210927.915
1764434112.715549,-212058.315,-212860.755,-205067.43,-220810.41,-216239.355,-210928.68
1764434112.715549,-212039.505,-212843.565,-205056.63,-220821.48,-216259.155,-210945.465
1764434112.715549,-211985.91,-212792.67,-205087.5,-220851.09,-216284.49,-210972.195
1764434112.760495,-211921.65,-212730.255,-205129.44,-220873.905,-216298.62,-210988.44
1764434112.760495,-211894.11,-212701.815,-205165.8,-220877.955,-216298.71,-210988.08
1764434112.760495,-211880.52,-212686.875,-205221.645,-220899.825,-216306.9,-211000.905
1764434112.760495,-211870.08,-212675.67,-205244.595,-220916.205,-216309.87,-211012.065
1764434112.760495,-211893.66,-212697.63,-205218.18,-220909.815,-216303.93,-211010.445
1764434112.760495,-211953.555,-212756.175,-205151.49,-220878.0,-216276.75,-210985.155
1764434112.760495,-212028.975,-212831.28,-205073.91,-220833.27,-216236.79,-210944.25
1764434112.7612517,-212081.67,-212883.57,-205006.77,-220794.165,-216212.625,-210913.155
1764434112.7612517,-212088.195,-212891.715,-204999.3,-220792.365,-216223.605,-210916.71
1764434112.7612517,-212032.71,-212837.805,-205042.095,-220822.56,-216251.595,-210943.44
1764434112.7612517,-211965.075,-212770.26,-205093.755,-220845.78,-216267.75,-210960.09
1764434112.7612517,-211935.6,-212739.12,-205136.55,-220848.93,-216267.975,-210958.56
1764434112.7612517,-211934.43,-212737.005,-205181.775,-220849.785,-216257.67,-210950.55
1764434112.7612517,-211960.665,-212762.34,-205189.83,-220832.73,-216233.055,-210928.005
1764434112.7612517,-212008.545,-212809.815,-205174.485,-220817.88,-216224.055,-210917.34
