Timestamp,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
1764434268.8840406,-211719.78,-212589.405,-205256.835,-220898.25,-216182.34,-211286.7
1764434268.8840406,-211669.605,-212539.77,-205279.65,-220912.11,-216191.34,-211296.33
1764434268.8840406,-211629.555,-212500.935,-205312.545,-220915.08,-216189.765,-211293.54
1764434268.8840406,-211611.24,-212483.385,-205357.14,-220920.525,-216192.24,-211293.855
1764434268.8840406,-211616.325,-212487.435,-205397.91,-220923.99,-216184.005,-211288.14
1764434268.8840406,-211634.37,-212505.03,-205409.79,-220922.595,-216177.255,-211283.955
1764434268.8840406,-211660.875,-212530.365,-205390.98,-220917.015,-216176.13,-211283.505
1764434268.8840406,-211703.4,-212570.775,-205348.05,-220904.595,-216168.165,-211277.52
1764434268.8840406,-211728.78,-212595.345,-205298.19,-220893.57,-216159.615,-211270.545
1764434268.8845727,-211734.135,-212601.78,-205257.375,-220888.485,-216166.68,-211274.01
1764434268.8845727,-211706.82,-212576.895,-205259.535,-220904.955,-216188.64,-211293.405
1764434268.8845727,-211657.995,-212529.42,-205282.17,-220918.905,-216197.955,-211303.035
1764434268.8845727,-211619.205,-212490.315,-205313.94,-220921.065,-216195.795,-211299.165
1764434268.8845727,-211601.925,-212473.665,-205361.19,-220929.48,-216201.015,-211302.63
1764434268.8845727,-211588.11,-212460.3,-205414.2,-220950.27,-216207.945,-211314.24
1764434268.8845727,-211583.115,-212454.945,-205431.3,-220963.545,-216212.85,-211325.04
1764434268.8845727,-211608.36,-212478.795,-205405.065,-220957.245,-216209.88,-211324.59
1764434268.8845727,-211637.115,-212506.605,-205344.27,-220932.405,-216191.25,-211307.175
1764434268.8845727,-211686.255,-212554.98,-205291.98,-220921.695,-216180.945,-211299.795
1764434268.8845727,-211732.38,-212600.34,-205227.54,-220886.775,-216159.39,-211272.795
1764434268.8845727,-211748.94,-212617.71,-205207.515,-220867.56,-216150.255,-211255.965
1764434268.8845727,-211732.11,-212600.88,-205231.41,-220867.92,-216150.66,-211251.42
1764434268.8845727,-211695.705,-212563.62,-205279.74,-220875.795,-216156.6,-211252.77
1764434268.927559,-211656.015,-212524.065,-205350.21,-220903.245,-216180.585,-211274.865
1764434268.927559,-211612.41,-212482.53,-205416.09,-220937.58,-216199.845,-211300.515
